co1,co2,Columna1,Columna2,Columna2
08286392,0,,,
08286393,0,,,
08286394,0,,,
08286395,0,,,
08286396,0,,,
08286397,0,,,
08286398,0,,,
08286399,0,,,
08286400,0,,,
08286401,0,,,
08286402,0,,,
08286403,0,,,
08286404,0,,,
08286405,0,,,
08286406,0,,,
08286407,0,,,
08286408,0,,,
08286409,0,,,
08286410,0,,,
08286411,0,,,
08286412,0,,,
08286413,0,,,
08286414,0,,,
08286415,0,,,
08286416,0,,,
08286417,0,,,
08286418,0,,,
08286419,0,,,
08286420,0,,,
08286421,0,,,
08286422,0,,,
08286423,0,,,
08286424,0,,,
08286425,0,,,
08286426,0,,,
08286427,0,,,
08286428,0,,,
08286429,0,,,
08286430,0,,,
08286431,0,,,
08286432,0,,,
08286433,0,,,
08286434,0,,,
08286435,0,,,
08286436,0,,,
08286437,0,,,
08286438,0,,,
08286439,0,,,
08286440,0,,,
08286441,0,,,
08286442,0,,,
08286443,0,,,
08286444,0,,,
08286445,0,,,
08286446,0,,,
08286447,0,,,
08286448,0,,,
08286449,0,,,
08286450,0,,,
08286451,0,,,
08286452,0,,,
08286453,0,,,
08286454,0,,,
08286455,0,,,
08286456,0,,,
08286457,0,,,
08286458,0,,,
08286459,0,,,
08286460,0,,,
08286461,0,,,
08286462,0,,,
08286463,0,,,
08286464,0,,,
08286465,0,,,
08286466,0,,,
08286467,0,,,
08286468,0,,,
08286469,0,,,
08286470,0,,,
08286471,0,,,
08286472,0,,,
08286473,0,,,
08286474,0,,,
08286475,0,,,
08286476,0,,,
08286477,0,,,
08286478,0,,,
08286479,0,,,
08286480,0,,,
08286481,0,,,
08286482,0,,,
08286483,0,,,
08286484,0,,,
08286485,0,,,
08286486,0,,,
08286487,0,,,
08286488,0,,,
08286489,0,,,
08286490,0,,,
08286491,0,,,
08286492,0,,,
08286493,0,,,
08286494,0,,,
08286495,0,,,
08286496,0,,,
08286497,0,,,
08286498,0,,,
08286499,0,,,
08286500,0,,,
08286501,0,,,
08286502,0,,,
08286503,0,,,
08286504,0,,,
08286505,0,,,
08286506,0,,,
08286507,0,,,
08286508,0,,,
08286509,0,,,
08286510,0,,,
08286511,0,,,
08286512,0,,,
08286513,0,,,
08286514,0,,,
08286515,0,,,
08286516,0,,,
08286517,0,,,
08286518,0,,,
08286519,0,,,
08286520,0,,,
08286521,0,,,
08286522,0,,,
08286523,0,,,
08286524,0,,,
08286525,0,,,
08286526,0,,,
08286527,0,,,
08286528,0,,,
08286529,0,,,
08286530,0,,,
08286531,0,,,
08286532,0,,,
08286533,0,,,
08286534,0,,,
08286535,0,,,
08286536,0,,,
08286537,0,,,
08286538,0,,,
08286539,0,,,
08286540,0,,,
08286541,0,,,
08286542,0,,,
08286543,0,,,
08286544,0,,,
08286545,0,,,
08286546,0,,,
08286547,0,,,
08286548,0,,,
08286549,0,,,
08286550,0,,,
08286551,0,,,
08286552,0,,,
08286553,0,,,
08286554,0,,,
08286555,0,,,
08286556,0,,,
08286557,0,,,
08286558,0,,,
08286559,0,,,
08286560,0,,,
08286561,0,,,
08286562,0,,,
08286563,0,,,
08286564,0,,,
08286565,0,,,
08286566,0,,,
08286567,0,,,
08286568,0,,,
08286569,0,,,
08286570,0,,,
08286571,0,,,
08286572,0,,,
08286573,0,,,
08286574,0,,,
08286575,0,,,
08286576,0,,,
08286577,0,,,
08286578,0,,,
08286579,0,,,
08286580,0,,,
08286581,0,,,
08286582,0,,,
08286583,0,,,
08286584,0,,,
08286585,0,,,
08286586,0,,,
08286587,0,,,
08286588,0,,,
08286589,0,,,
08286590,0,,,
08286591,0,,,
08286592,0,,,
08286593,0,,,
08286594,0,,,
08286595,0,,,
08286596,0,,,
08286597,0,,,
08286598,0,,,
08286599,0,,,
08286600,0,,,
08286601,0,,,
08286602,0,,,
08286603,0,,,
08286604,0,,,
08286605,0,,,
08286606,0,,,
08286607,0,,,
08286608,0,,,
08286609,0,,,
08286610,0,,,
08286611,0,,,
08286612,0,,,
08286613,0,,,
08286614,0,,,
08286615,0,,,
08286616,0,,,
08286617,0,,,
08286618,0,,,
08286619,0,,,
08286620,0,,,
08286621,0,,,
08286622,0,,,
08286623,0,,,
08286624,0,,,
08286625,0,,,
08286626,0,,,
08286627,0,,,
08286628,0,,,
08286629,0,,,
08286630,0,,,
08286631,0,,,
08286632,0,,,
08286633,0,,,
08286634,0,,,
08286635,0,,,
08286636,0,,,
08286637,0,,,
08286638,0,,,
08286639,0,,,
08286640,0,,,
08286641,0,,,
08286642,0,,,
08286643,0,,,
08286644,0,,,
08286645,0,,,
08286646,0,,,
08286647,0,,,
08286648,0,,,
08286649,0,,,
08286650,0,,,
08286651,0,,,
08286652,0,,,
08286653,0,,,
08286654,0,,,
08286655,0,,,
08286656,0,,,
08286657,0,,,
08286658,0,,,
08286659,0,,,
08286660,0,,,
08286661,0,,,
08286662,0,,,
08286663,0,,,
08286664,0,,,
08286665,0,,,
08286666,0,,,
08286667,0,,,
08286668,0,,,
08286669,0,,,
08286670,0,,,
08286671,0,,,
08286672,0,,,
08286673,0,,,
08286674,0,,,
08286675,0,,,
08286676,0,,,
08286677,0,,,
08286678,0,,,
08286679,0,,,
08286680,0,,,
08286681,0,,,
08286682,0,,,
08286683,0,,,
08286684,0,,,
08286685,0,,,
08286686,0,,,
08286687,0,,,
08286688,0,,,
08286689,0,,,
08286690,0,,,
08286691,0,,,
08286692,0,,,
08286693,0,,,
08286694,0,,,
08286695,0,,,
08286696,0,,,
08286697,0,,,
08286698,0,,,
08286699,0,,,
08286700,0,,,
08286701,0,,,
08286702,0,,,
08286703,0,,,
08286704,0,,,
08286705,0,,,
08286706,0,,,
08286707,0,,,
08286708,0,,,
08286709,0,,,
08286710,0,,,
08286711,0,,,
08286712,0,,,
08286713,0,,,
08286714,0,,,
08286715,0,,,
08286716,0,,,
08286717,0,,,
08286718,0,,,
08286719,0,,,
08286720,0,,,
08286721,0,,,
08286722,0,,,
08286723,0,,,
08286724,0,,,
08286725,0,,,
08286726,0,,,
08286727,0,,,
08286728,0,,,
08286729,0,,,
08286730,0,,,
08286731,0,,,
08286732,0,,,
08286733,0,,,
08286734,0,,,
08286735,0,,,
08286736,0,,,
08286737,0,,,
08286738,0,,,
08286739,0,,,
08286740,0,,,
08286741,0,,,
08286742,0,,,
08286743,0,,,
08286744,0,,,
08286745,0,,,
08286746,0,,,
08286747,0,,,
08286748,0,,,
08286749,0,,,
08286750,0,,,
08286751,0,,,
08286752,0,,,
08286753,0,,,
08286754,0,,,
08286755,0,,,
08286756,0,,,
08286757,0,,,
08286758,0,,,
08286759,0,,,
08286760,0,,,
08286761,0,,,
08286762,0,,,
08286763,0,,,
08286764,0,,,
08286765,0,,,
08286766,0,,,
08286767,0,,,
08286768,0,,,
08286769,0,,,
08286770,0,,,
08286771,0,,,
08286772,0,,,
08286773,0,,,
08286774,0,,,
08286775,0,,,
08286776,0,,,
08286777,0,,,
08286778,0,,,
08286779,0,,,
08286780,0,,,
08286781,0,,,
08286782,0,,,
08286783,0,,,
08286784,0,,,
08286785,0,,,
08286786,0,,,
08286787,0,,,
08286788,0,,,
08286789,0,,,
08286790,0,,,
08286791,0,,,
08286792,0,,,
08286793,0,,,
08286794,0,,,
08286795,0,,,
08286796,0,,,
08286797,0,,,
08286798,0,,,
08286799,0,,,
08286800,0,,,
08286801,0,,,
08286802,0,,,
08286803,0,,,
08286804,0,,,
08286805,0,,,
08286806,0,,,
08286807,0,,,
08286808,0,,,
08286809,0,,,
08286810,0,,,
08286811,0,,,
08286812,0,,,
08286813,0,,,
08286814,0,,,
08286815,0,,,
08286816,0,,,
08286817,0,,,
08286818,0,,,
08286819,0,,,
08286820,0,,,
08286821,0,,,
08286822,0,,,
08286823,0,,,
08286824,0,,,
08286825,0,,,
08286826,0,,,
08286827,0,,,
08286828,0,,,
08286829,0,,,
08286830,0,,,
08286831,0,,,
08286832,0,,,
08286833,0,,,
08286834,0,,,
08286835,0,,,
08286836,0,,,
08286837,0,,,
08286838,0,,,
08286839,0,,,
08286840,0,,,
08286841,0,,,
08286842,0,,,
08286843,0,,,
08286844,0,,,
08286845,0,,,
08286846,0,,,
08286847,0,,,
08286848,0,,,
08286849,0,,,
08286850,0,,,
08286851,0,,,
08286852,0,,,
08286853,0,,,
08286854,0,,,
08286855,0,,,
08286856,0,,,
08286857,0,,,
08286858,0,,,
08286859,0,,,
08286860,0,,,
08286861,0,,,
08286862,0,,,
08286863,0,,,
08286864,0,,,
08286865,0,,,
08286866,0,,,
08286867,0,,,
08286868,0,,,
08286869,0,,,
08286870,0,,,
08286871,0,,,
08286872,0,,,
08286873,0,,,
08286874,0,,,
08286875,0,,,
08286876,0,,,
08286877,0,,,
08286878,0,,,
08286879,0,,,
08286880,0,,,
08286881,0,,,
08286882,0,,,
08286883,0,,,
08286884,0,,,
08286885,0,,,
08286886,0,,,
08286887,0,,,
08286888,0,,,
08286889,0,,,
08286890,0,,,
08286891,0,,,
08286892,0,,,
08286893,0,,,
08286894,0,,,
08286895,0,,,
08286896,0,,,
08286897,0,,,
08286898,0,,,
08286899,0,,,
08286900,0,,,
08286901,0,,,
08286902,0,,,
08286903,0,,,
08286904,0,,,
08286905,0,,,
08286906,0,,,
08286907,0,,,
08286908,0,,,
08286909,0,,,
08286910,0,,,
08286911,0,,,
08286912,0,,,
08286913,0,,,
08286914,0,,,
08286915,0,,,
08286916,0,,,
08286917,0,,,
08286918,0,,,
08286919,0,,,
08286920,0,,,
08286921,0,,,
08286922,0,,,
08286923,0,,,
08286924,0,,,
08286925,0,,,
08286926,0,,,
08286927,0,,,
08286928,0,,,
08286929,0,,,
08286930,0,,,
08286931,0,,,
08286932,0,,,
08286933,0,,,
08286934,0,,,
08286935,0,,,
08286936,0,,,
08286937,0,,,
08286938,0,,,
08286939,0,,,
08286940,0,,,
08286941,0,,,
08286942,0,,,
08286943,0,,,
08286944,0,,,
08286945,0,,,
08286946,0,,,
08286947,0,,,
08286948,0,,,
08286949,0,,,
08286950,0,,,
08286951,0,,,
08286952,0,,,
08286953,0,,,
08286954,0,,,
08286955,0,,,
08286956,0,,,
08286957,0,,,
08286958,0,,,
08286959,0,,,
08286960,0,,,
08286961,0,,,
08286962,0,,,
08286963,0,,,
08286964,0,,,
08286965,0,,,
08286966,0,,,
08286967,0,,,
08286968,0,,,
08286969,0,,,
08286970,0,,,
08286971,0,,,
08286972,0,,,
08286973,0,,,
08286974,0,,,
08286975,0,,,
08286976,0,,,
08286977,0,,,
08286978,0,,,
08286979,0,,,
08286980,0,,,
08286981,0,,,
08286982,0,,,
08286983,0,,,
08286984,0,,,
08286985,0,,,
08286986,0,,,
08286987,0,,,
08286988,0,,,
08286989,0,,,
08286990,0,,,
08286991,0,,,
08286992,0,,,
08286993,0,,,
08286994,0,,,
08286995,0,,,
08286996,0,,,
08286997,0,,,
08286998,0,,,
08286999,0,,,
08287000,0,,,
08287001,0,,,
08287002,0,,,
08287003,0,,,
08287004,0,,,
08287005,0,,,
08287006,0,,,
08287007,0,,,
08287008,0,,,
08287009,0,,,
08287010,0,,,
08287011,0,,,
08287012,0,,,
08287013,0,,,
08287014,0,,,
08287015,0,,,
08287016,0,,,
08287017,0,,,
08287018,0,,,
08287019,0,,,
08287020,0,,,
08287021,0,,,
08287022,0,,,
08287023,0,,,
08287024,0,,,
08287025,0,,,
08287026,0,,,
08287027,0,,,
08287028,0,,,
08287029,0,,,
08287030,0,,,
08287031,0,,,
08287032,0,,,
08287033,0,,,
08287034,0,,,
08287035,0,,,
08287036,0,,,
08287037,0,,,
08287038,0,,,
08287039,0,,,
08287040,0,,,
08287041,0,,,
08287042,0,,,
08287043,0,,,
08287044,0,,,
08287045,0,,,
08287046,0,,,
08287047,0,,,
08287048,0,,,
08287049,0,,,
08287050,0,,,
08287051,0,,,
08287052,0,,,
08287053,0,,,
08287054,0,,,
08287055,0,,,
08287056,0,,,
08287057,0,,,
08287058,0,,,
08287059,0,,,
08287060,0,,,
08287061,0,,,
08287062,0,,,
08287063,0,,,
08287064,0,,,
08287065,0,,,
08287066,0,,,
08287067,0,,,
08287068,0,,,
08287069,0,,,
08287070,0,,,
08287071,0,,,
08287072,0,,,
08287073,0,,,
08287074,0,,,
08287075,0,,,
08287076,0,,,
08287077,0,,,
08287078,0,,,
08287079,0,,,
08287080,0,,,
08287081,0,,,
08287082,0,,,
08287083,0,,,
08287084,0,,,
08287085,0,,,
08287086,0,,,
08287087,0,,,
08287088,0,,,
08287089,0,,,
08287090,0,,,
08287091,0,,,
08287092,0,,,
08287093,0,,,
08287094,0,,,
08287095,0,,,
08287096,0,,,
08287097,0,,,
08287098,0,,,
08287099,0,,,
08287100,0,,,
08287101,0,,,
08287102,0,,,
08287103,0,,,
08287104,0,,,
08287105,0,,,
08287106,0,,,
08287107,0,,,
08287108,0,,,
08287109,0,,,
08287110,0,,,
08287111,0,,,
08287112,0,,,
08287113,0,,,
08287114,0,,,
08287115,0,,,
08287116,0,,,
08287117,0,,,
08287118,0,,,
08287119,0,,,
08287120,0,,,
08287121,0,,,
08287122,0,,,
08287123,0,,,
08287124,0,,,
08287125,0,,,
08287126,0,,,
08287127,0,,,
08287128,0,,,
08287129,0,,,
08287130,0,,,
08287131,0,,,
08287132,0,,,
08287133,0,,,
08287134,0,,,
08287135,0,,,
08287136,0,,,
08287137,0,,,
08287138,0,,,
08287139,0,,,
08287140,0,,,
08287141,0,,,
08287142,0,,,
08287143,0,,,
08287144,0,,,
08287145,0,,,
08287146,0,,,
08287147,0,,,
08287148,0,,,
08287149,0,,,
08287150,0,,,
08287151,0,,,
08287152,0,,,
08287153,0,,,
08287154,0,,,
08287155,0,,,
08287156,0,,,
08287157,0,,,
08287158,0,,,
08287159,0,,,
08287160,0,,,
08287161,0,,,
08287162,0,,,
08287163,0,,,
08287164,0,,,
08287165,0,,,
08287166,0,,,
08287167,0,,,
08287168,0,,,
08287169,0,,,
08287170,0,,,
08287171,0,,,
08287172,0,,,
08287173,0,,,
08287174,0,,,
08287175,0,,,
08287176,0,,,
08287177,0,,,
08287178,0,,,
08287179,0,,,
08287180,0,,,
08287181,0,,,
08287182,0,,,
08287183,0,,,
08287184,0,,,
08287185,0,,,
08287186,0,,,
08287187,0,,,
08287188,0,,,
08287189,0,,,
08287190,0,,,
08287191,0,,,
08287192,0,,,
08287193,0,,,
08287194,0,,,
08287195,0,,,
08287196,0,,,
08287197,0,,,
08287198,0,,,
08287199,0,,,
08287200,0,,,
08287201,0,,,
08287202,0,,,
08287203,0,,,
08287204,0,,,
08287205,0,,,
08287206,0,,,
08287207,0,,,
08287208,0,,,
08287209,0,,,
08287210,0,,,
08287211,0,,,
08287212,0,,,
08287213,0,,,
08287214,0,,,
08287215,0,,,
08287216,0,,,
08287217,0,,,
08287218,0,,,
08287219,0,,,
08287220,0,,,
08287221,0,,,
08287222,0,,,
08287223,0,,,
08287224,0,,,
08287225,0,,,
08287226,0,,,
08287227,0,,,
08287228,0,,,
08287229,0,,,
08287230,0,,,
08287231,0,,,
08287232,0,,,
08287233,0,,,
08287234,0,,,
08287235,0,,,
08287236,0,,,
08287237,0,,,
08287238,0,,,
08287239,0,,,
08287240,0,,,
08287241,0,,,
08287242,0,,,
08287243,0,,,
08287244,0,,,
08287245,0,,,
08287246,0,,,
08287247,0,,,
08287248,0,,,
08287249,0,,,
08287250,0,,,
08287251,0,,,
08287252,0,,,
08287253,0,,,
08287254,0,,,
08287255,0,,,
08287256,0,,,
08287257,0,,,
08287258,0,,,
08287259,0,,,
08287260,0,,,
08287261,0,,,
08287262,0,,,
08287263,0,,,
08287264,0,,,
08287265,0,,,
08287266,0,,,
08287267,0,,,
08287268,0,,,
08287269,0,,,
08287270,0,,,
08287271,0,,,
08287272,0,,,
08287273,0,,,
08287274,0,,,
08287275,0,,,
08287276,0,,,
08287277,0,,,
08287278,0,,,
08287279,0,,,
08287280,0,,,
08287281,0,,,
08287282,0,,,
08287283,0,,,
08287284,0,,,
08287285,0,,,
08287286,0,,,
08287287,0,,,
08287288,0,,,
08287289,0,,,
08287290,0,,,
08287291,0,,,
08287292,0,,,
08287293,0,,,
08287294,0,,,
08287295,0,,,
08287296,0,,,
08287297,0,,,
08287298,0,,,
08287299,0,,,
08287300,0,,,
08287301,0,,,
08287302,0,,,
08287303,0,,,
08287304,0,,,
08287305,0,,,
08287306,0,,,
08287307,0,,,
08287308,0,,,
08287309,0,,,
08287310,0,,,
08287311,0,,,
08287312,0,,,
08287313,0,,,
08287314,0,,,
08287315,0,,,
08287316,0,,,
08287317,0,,,
08287318,0,,,
08287319,0,,,
08287320,0,,,
08287321,0,,,
08287322,0,,,
08287323,0,,,
08287324,0,,,
08287325,0,,,
08287326,0,,,
08287327,0,,,
08287328,0,,,
08287329,0,,,
08287330,0,,,
08287331,0,,,
08287332,0,,,
08287333,0,,,
08287334,0,,,
08287335,0,,,
08287336,0,,,
08287337,0,,,
08287338,0,,,
08287339,0,,,
08287340,0,,,
08287341,0,,,
08287342,0,,,
08287343,0,,,
08287344,0,,,
08287345,0,,,
08287346,0,,,
08287347,0,,,
08287348,0,,,
08287349,0,,,
08287350,0,,,
08287351,0,,,
08287352,0,,,
08287353,0,,,
08287354,0,,,
08287355,0,,,
08287356,0,,,
08287357,0,,,
08287358,0,,,
08287359,0,,,
08287360,0,,,
08287361,0,,,
08287362,0,,,
08287363,0,,,
08287364,0,,,
08287365,0,,,
08287366,0,,,
08287367,0,,,
08287368,0,,,
08287369,0,,,
08287370,0,,,
08287371,0,,,
08287372,0,,,
08287373,0,,,
08287374,0,,,
08287375,0,,,
08287376,0,,,
08287377,0,,,
08287378,0,,,
08287379,0,,,
08287380,0,,,
08287381,0,,,
08287382,0,,,
08287383,0,,,
08287384,0,,,
08287385,0,,,
08287386,0,,,
08287387,0,,,
08287388,0,,,
08287389,0,,,
08287390,0,,,
08287391,0,,,
08287392,0,,,
08287393,0,,,
08287394,0,,,
08287395,0,,,
08287396,0,,,
08287397,0,,,
08287398,0,,,
08287399,0,,,
08287400,0,,,
08287401,0,,,
08287402,0,,,
08287403,0,,,
08287404,0,,,
08287405,0,,,
08287406,0,,,
08287407,0,,,
08287408,0,,,
08287409,0,,,
08287410,0,,,
08287411,0,,,
08287412,0,,,
08287413,0,,,
08287414,0,,,
08287415,0,,,
08287416,0,,,
08287417,0,,,
08287418,0,,,
08287419,0,,,
08287420,0,,,
08287421,0,,,
08287422,0,,,
08287423,0,,,
08287424,0,,,
08287425,0,,,
08287426,0,,,
08287427,0,,,
08287428,0,,,
08287429,0,,,
08287430,0,,,
08287431,0,,,
08287432,0,,,
08287433,0,,,
08287434,0,,,
08287435,0,,,
08287436,0,,,
08287437,0,,,
08287438,0,,,
08287439,0,,,
08287440,0,,,
08287441,0,,,
08287442,0,,,
08287443,0,,,
08287444,0,,,
08287445,0,,,
08287446,0,,,
08287447,0,,,
08287448,0,,,
08287449,0,,,
08287450,0,,,
08287451,0,,,
08287452,0,,,
08287453,0,,,
08287454,0,,,
08287455,0,,,
08287456,0,,,
08287457,0,,,
08287458,0,,,
08287459,0,,,
08287460,0,,,
08287461,0,,,
08287462,0,,,
08287463,0,,,
08287464,0,,,
08287465,0,,,
08287466,0,,,
08287467,0,,,
08287468,0,,,
08287469,0,,,
08287470,0,,,
08287471,0,,,
08287472,0,,,
08287473,0,,,
08287474,0,,,
08287475,0,,,
08287476,0,,,
08287477,0,,,
08287478,0,,,
08287479,0,,,
08287480,0,,,
08287481,0,,,
08287482,0,,,
08287483,0,,,
08287484,0,,,
08287485,0,,,
08287486,0,,,
08287487,0,,,
08287488,0,,,
08287489,0,,,
08287490,0,,,
08287491,0,,,
08287492,0,,,
08287493,0,,,
08287494,0,,,
08287495,0,,,
08287496,0,,,
08287497,0,,,
08287498,0,,,
08287499,0,,,
08287500,0,,,
08287501,0,,,
08287502,0,,,
08287503,0,,,
08287504,0,,,
08287505,0,,,
08287506,0,,,
08287507,0,,,
08287508,0,,,
08287509,0,,,
08287510,0,,,
08287511,0,,,
08287512,0,,,
08287513,0,,,
08287514,0,,,
08287515,0,,,
08287516,0,,,
08287517,0,,,
08287518,0,,,
08287519,0,,,
08287520,0,,,
08287521,0,,,
08287522,0,,,
08287523,0,,,
08287524,0,,,
08287525,0,,,
08287526,0,,,
08287527,0,,,
08287528,0,,,
08287529,0,,,
08287530,0,,,
08287531,0,,,
08287532,0,,,
08287533,0,,,
08287534,0,,,
08287535,0,,,
08287536,0,,,
08287537,0,,,
08287538,0,,,
08287539,0,,,
08287540,0,,,
08287541,0,,,
08287542,0,,,
08287543,0,,,
08287544,0,,,
08287545,0,,,
08287546,0,,,
08287547,0,,,
08287548,0,,,
08287549,0,,,
08287550,0,,,
08287551,0,,,
08287552,0,,,
08287553,0,,,
08287554,0,,,
08287555,0,,,
08287556,0,,,
08287557,0,,,
08287558,0,,,
08287559,0,,,
08287560,0,,,
08287561,0,,,
08287562,0,,,
08287563,0,,,
08287564,0,,,
08287565,0,,,
08287566,0,,,
08287567,0,,,
08287568,0,,,
08287569,0,,,
08287570,0,,,
08287571,0,,,
08287572,0,,,
08287573,0,,,
08287574,0,,,
08287575,0,,,
08287576,0,,,
08287577,0,,,
08287578,0,,,
08287579,0,,,
08287580,0,,,
08287581,0,,,
08287582,0,,,
08287583,0,,,
08287584,0,,,
08287585,0,,,
08287586,0,,,
08287587,0,,,
08287588,0,,,
08287589,0,,,
08287590,0,,,
08287591,0,,,
08287592,0,,,
08287593,0,,,
08287594,0,,,
08287595,0,,,
08287596,0,,,
08287597,0,,,
08287598,0,,,
08287599,0,,,
08287600,0,,,
08287601,0,,,
08287602,0,,,
08287603,0,,,
08287604,0,,,
08287605,0,,,
08287606,0,,,
08287607,0,,,
08287608,0,,,
08287609,0,,,
08287610,0,,,
08287611,0,,,
08287612,0,,,
08287613,0,,,
08287614,0,,,
08287615,0,,,
08287616,0,,,
08287617,0,,,
08287618,0,,,
08287619,0,,,
08287620,0,,,
08287621,0,,,
08287622,0,,,
08287623,0,,,
08287624,0,,,
08287625,0,,,
08287626,0,,,
08287627,0,,,
08287628,0,,,
08287629,0,,,
08287630,0,,,
08287631,0,,,
08287632,0,,,
08287633,0,,,
08287634,0,,,
08287635,0,,,
08287636,0,,,
08287637,0,,,
08287638,0,,,
08287639,0,,,
08287640,0,,,
08287641,0,,,
08287642,0,,,
08287643,0,,,
08287644,0,,,
08287645,0,,,
08287646,0,,,
08287647,0,,,
08287648,0,,,
08287649,0,,,
08287650,0,,,
08287651,0,,,
08287652,0,,,
08287653,0,,,
08287654,0,,,
08287655,0,,,
08287656,0,,,
08287657,0,,,
08287658,0,,,
08287659,0,,,
08287660,0,,,
08287661,0,,,
08287662,0,,,
08287663,0,,,
08287664,0,,,
08287665,0,,,
08287666,0,,,
08287667,0,,,
08287668,0,,,
08287669,0,,,
08287670,0,,,
08287671,0,,,
08287672,0,,,
08287673,0,,,
08287674,0,,,
08287675,0,,,
08287676,0,,,
08287677,0,,,
08287678,0,,,
08287679,0,,,
08287680,0,,,
08287681,0,,,
08287682,0,,,
08287683,0,,,
08287684,0,,,
08287685,0,,,
08287686,0,,,
08287687,0,,,
08287688,0,,,
08287689,0,,,
08287690,0,,,
08287691,0,,,
08287692,0,,,
08287693,0,,,
08287694,0,,,
08287695,0,,,
08287696,0,,,
08287697,0,,,
08287698,0,,,
08287699,0,,,
08287700,0,,,
08287701,0,,,
08287702,0,,,
08287703,0,,,
08287704,0,,,
08287705,0,,,
08287706,0,,,
08287707,0,,,
08287708,0,,,
08287709,0,,,
08287710,0,,,
08287711,0,,,
08287712,0,,,
08287713,0,,,
08287714,0,,,
08287715,0,,,
08287716,0,,,
08287717,0,,,
08287718,0,,,
08287719,0,,,
08287720,0,,,
08287721,0,,,
08287722,0,,,
08287723,0,,,
08287724,0,,,
08287725,0,,,
08287726,0,,,
08287727,0,,,
08287728,0,,,
08287729,0,,,
08287730,0,,,
08287731,0,,,
08287732,0,,,
08287733,0,,,
08287734,0,,,
08287735,0,,,
08287736,0,,,
08287737,0,,,
08287738,0,,,
08287739,0,,,
08287740,0,,,
08287741,0,,,
08287742,0,,,
08287743,0,,,
08287744,0,,,
08287745,0,,,
08287746,0,,,
08287747,0,,,
08287748,0,,,
08287749,0,,,
08287750,0,,,
08287751,0,,,
08287752,0,,,
08287753,0,,,
08287754,0,,,
08287755,0,,,
08287756,0,,,
08287757,0,,,
08287758,0,,,
08287759,0,,,
08287760,0,,,
08287761,0,,,
08287762,0,,,
08287763,0,,,
08287764,0,,,
08287765,0,,,
08287766,0,,,
08287767,0,,,
08287768,0,,,
08287769,0,,,
08287770,0,,,
08287771,0,,,
08287772,0,,,
08287773,0,,,
08287774,0,,,
08287775,0,,,
08287776,0,,,
08287777,0,,,
08287778,0,,,
08287779,0,,,
08287780,0,,,
08287781,0,,,
08287782,0,,,
08287783,0,,,
08287784,0,,,
08287785,0,,,
08287786,0,,,
08287787,0,,,
08287788,0,,,
08287789,0,,,
08287790,0,,,
08287791,0,,,
08287792,0,,,
08287793,0,,,
08287794,0,,,
08287795,0,,,
08287796,0,,,
08287797,0,,,
08287798,0,,,
08287799,0,,,
08287800,0,,,
08287801,0,,,
08287802,0,,,
08287803,0,,,
08287804,0,,,
08287805,0,,,
08287806,0,,,
08287807,0,,,
08287808,0,,,
08287809,0,,,
08287810,0,,,
08287811,0,,,
08287812,0,,,
08287813,0,,,
08287814,0,,,
08287815,0,,,
08287816,0,,,
08287817,0,,,
08287818,0,,,
08287819,0,,,
08287820,0,,,
08287821,0,,,
08287822,0,,,
08287823,0,,,
08287824,0,,,
08287825,0,,,
08287826,0,,,
08287827,0,,,
08287828,0,,,
08287829,0,,,
08287830,0,,,
08287831,0,,,
08287832,0,,,
08287833,0,,,
08287834,0,,,
08287835,0,,,
08287836,0,,,
08287837,0,,,
08287838,0,,,
08287839,0,,,
08287840,0,,,
08287841,0,,,
08287842,0,,,
08287843,0,,,
08287844,0,,,
08287845,0,,,
08287846,0,,,
08287847,0,,,
08287848,0,,,
08287849,0,,,
08287850,0,,,
08287851,0,,,
08287852,0,,,
08287853,0,,,
08287854,0,,,
08287855,0,,,
08287856,0,,,
08287857,0,,,
08287858,0,,,
08287859,0,,,
08287860,0,,,
08287861,0,,,
08287862,0,,,
08287863,0,,,
08287864,0,,,
08287865,0,,,
08287866,0,,,
08287867,0,,,
08287868,0,,,
08287869,0,,,
08287870,0,,,
08287871,0,,,
08287872,0,,,
08287873,0,,,
08287874,0,,,
08287875,0,,,
08287876,0,,,
08287877,0,,,
08287878,0,,,
08287879,0,,,
08287880,0,,,
08287881,0,,,
08287882,0,,,
08287883,0,,,
08287884,0,,,
08287885,0,,,
08287886,0,,,
08287887,0,,,
08287888,0,,,
08287889,0,,,
08287890,0,,,
08287891,0,,,
08287892,0,,,
08287893,0,,,
08287894,0,,,
08287895,0,,,
08287896,0,,,
08287897,0,,,
08287898,0,,,
08287899,0,,,
08287900,0,,,
08287901,0,,,
08287902,0,,,
08287903,0,,,
08287904,0,,,
08287905,0,,,
08287906,0,,,
08287907,0,,,
08287908,0,,,
08287909,0,,,
08287910,0,,,
08287911,0,,,
08287912,0,,,
08287913,0,,,
08287914,0,,,
08287915,0,,,
08287916,0,,,
08287917,0,,,
08287918,0,,,
08287919,0,,,
08287920,0,,,
08287921,0,,,
08287922,0,,,
08287923,0,,,
08287924,0,,,
08287925,0,,,
08287926,0,,,
08287927,0,,,
08287928,0,,,
08287929,0,,,
08287930,0,,,
08287931,0,,,
08287932,0,,,
08287933,0,,,
08287934,0,,,
08287935,0,,,
08287936,0,,,
08287937,0,,,
08287938,0,,,
08287939,0,,,
08287940,0,,,
08287941,0,,,
08287942,0,,,
08287943,0,,,
08287944,0,,,
