ca1,co2,Columna1,Columna2,Columna2
08406076,0,,,
08406077,0,,,
08406078,0,,,
08406079,0,,,
08406080,0,,,
08406081,0,,,
08406082,0,,,
08406083,0,,,
08406084,0,,,
08406085,0,,,
08406086,0,,,
08406087,0,,,
08406088,0,,,
08406089,0,,,
08406090,0,,,
08406091,0,,,
08406092,0,,,
08406093,0,,,
08406094,0,,,
08406095,0,,,
08406096,0,,,
08406097,0,,,
08406098,0,,,
08406099,0,,,
08406100,0,,,
08406101,0,,,
08406102,0,,,
08406103,0,,,
08406104,0,,,
08406105,0,,,
08406106,0,,,
08406107,0,,,
08406108,0,,,
08406109,0,,,
08406110,0,,,
08406111,0,,,
08406112,0,,,
08406113,0,,,
08406114,0,,,
08406115,0,,,
08406116,0,,,
08406117,0,,,
08406118,0,,,
08406119,0,,,
08406120,0,,,
08406121,0,,,
08406122,0,,,
08406123,0,,,
08406124,0,,,
08406125,0,,,
08406126,0,,,
08406127,0,,,
08406128,0,,,
08406129,0,,,
08406130,0,,,
08406131,0,,,
08406132,0,,,
08406133,0,,,
08406134,0,,,
08406135,0,,,
08406136,0,,,
08406137,0,,,
08406138,0,,,
08406139,0,,,
08406140,0,,,
08406141,0,,,
08406142,0,,,
08406143,0,,,
08406144,0,,,
08406145,0,,,
08406146,0,,,
08406147,0,,,
08406148,0,,,
08406149,0,,,
08406150,0,,,
08406151,0,,,
08406152,0,,,
08406153,0,,,
08406154,0,,,
08406155,0,,,
08406156,0,,,
08406157,0,,,
08406158,0,,,
08406159,0,,,
08406160,0,,,
08406161,0,,,
08406162,0,,,
08406163,0,,,
08406164,0,,,
08406165,0,,,
08406166,0,,,
08406167,0,,,
08406168,0,,,
08406169,0,,,
08406170,0,,,
08406171,0,,,
08406172,0,,,
08406173,0,,,
08406174,0,,,
08406175,0,,,
08406176,0,,,
08406177,0,,,
08406178,0,,,
08406179,0,,,
08406180,0,,,
08406181,0,,,
08406182,0,,,
08406183,0,,,
08406184,0,,,
08406185,0,,,
08406186,0,,,
08406187,0,,,
08406188,0,,,
08406189,0,,,
08406190,0,,,
08406191,0,,,
08406192,0,,,
08406193,0,,,
08406194,0,,,
08406195,0,,,
08406196,0,,,
08406197,0,,,
08406198,0,,,
08406199,0,,,
08406200,0,,,
08406201,0,,,
08406202,0,,,
08406203,0,,,
08406204,0,,,
08406205,0,,,
08406206,0,,,
08406207,0,,,
08406208,0,,,
08406209,0,,,
08406210,0,,,
08406211,0,,,
08406212,0,,,
08406213,0,,,
08406214,0,,,
08406215,0,,,
08406216,0,,,
08406217,0,,,
08406218,0,,,
08406219,0,,,
08406220,0,,,
08406221,0,,,
08406222,0,,,
08406223,0,,,
08406224,0,,,
08406225,0,,,
08406226,0,,,
08406227,0,,,
08406228,0,,,
08406229,0,,,
08406230,0,,,
08406231,0,,,
08406232,0,,,
08406233,0,,,
08406234,0,,,
08406235,0,,,
08406236,0,,,
08406237,0,,,
08406238,0,,,
08406239,0,,,
08406240,0,,,
08406241,0,,,
08406242,0,,,
08406243,0,,,
08406244,0,,,
08406245,0,,,
08406246,0,,,
08406247,0,,,
08406248,0,,,
08406249,0,,,
08406250,0,,,
08406251,0,,,
08406252,0,,,
08406253,0,,,
08406254,0,,,
08406255,0,,,
08406256,0,,,
08406257,0,,,
08406258,0,,,
08406259,0,,,
08406260,0,,,
08406261,0,,,
08406262,0,,,
08406263,0,,,
08406264,0,,,
08406265,0,,,
08406266,0,,,
08406267,0,,,
08406268,0,,,
08406269,0,,,
08406270,0,,,
08406271,0,,,
08406272,0,,,
08406273,0,,,
08406274,0,,,
08406275,0,,,
08406276,0,,,
08406277,0,,,
08406278,0,,,
08406279,0,,,
08406280,0,,,
08406281,0,,,
08406282,0,,,
08406283,0,,,
08406284,0,,,
08406285,0,,,
08406286,0,,,
08406287,0,,,
08406288,0,,,
08406289,0,,,
08406290,0,,,
08406291,0,,,
08406292,0,,,
08406293,0,,,
08406294,0,,,
08406295,0,,,
08406296,0,,,
08406297,0,,,
08406298,0,,,
08406299,0,,,
08406300,0,,,
08406301,0,,,
08406302,0,,,
08406303,0,,,
08406304,0,,,
08406305,0,,,
08406306,0,,,
08406307,0,,,
08406308,0,,,
08406309,0,,,
08406310,0,,,
08406311,0,,,
08406312,0,,,
08406313,0,,,
08406314,0,,,
08406315,0,,,
08406316,0,,,
08406317,0,,,
08406318,0,,,
08406319,0,,,
08406320,0,,,
08406321,0,,,
08406322,0,,,
08406323,0,,,
08406324,0,,,
08406325,0,,,
08406326,0,,,
08406327,0,,,
08406328,0,,,
08406329,0,,,
08406330,0,,,
08406331,0,,,
08406332,0,,,
08406333,0,,,
08406334,0,,,
08406335,0,,,
08406336,0,,,
08406337,0,,,
08406338,0,,,
08406339,0,,,
08406340,0,,,
08406341,0,,,
08406342,0,,,
08406343,0,,,
08406344,0,,,
08406345,0,,,
08406346,0,,,
08406347,0,,,
08406348,0,,,
08406349,0,,,
08406350,0,,,
08406351,0,,,
08406352,0,,,
08406353,0,,,
08406354,0,,,
08406355,0,,,
08406356,0,,,
08406357,0,,,
08406358,0,,,
08406359,0,,,
08406360,0,,,
08406361,0,,,
08406362,0,,,
08406363,0,,,
08406364,0,,,
08406365,0,,,
08406366,0,,,
08406367,0,,,
08406368,0,,,
08406369,0,,,
08406370,0,,,
08406371,0,,,
08406372,0,,,
08406373,0,,,
08406374,0,,,
08406375,0,,,
08406376,0,,,
08406377,0,,,
08406378,0,,,
08406379,0,,,
08406380,0,,,
08406381,0,,,
08406382,0,,,
08406383,0,,,
08406384,0,,,
08406385,0,,,
08406386,0,,,
08406387,0,,,
08406388,0,,,
08406389,0,,,
08406390,0,,,
08406391,0,,,
08406392,0,,,
08406393,0,,,
08406394,0,,,
08406395,0,,,
08406396,0,,,
08406397,0,,,
08406398,0,,,
08406399,0,,,
08406400,0,,,
08406401,0,,,
08406402,0,,,
08406403,0,,,
08406404,0,,,
08406405,0,,,
08406406,0,,,
08406407,0,,,
08406408,0,,,
08406409,0,,,
08406410,0,,,
08406411,0,,,
08406412,0,,,
08406413,0,,,
08406414,0,,,
08406415,0,,,
08406416,0,,,
08406417,0,,,
08406418,0,,,
08406419,0,,,
08406420,0,,,
08406421,0,,,
08406422,0,,,
08406423,0,,,
08406424,0,,,
08406425,0,,,
08406426,0,,,
08406427,0,,,
08406428,0,,,
08406429,0,,,
08406430,0,,,
08406431,0,,,
08406432,0,,,
08406433,0,,,
08406434,0,,,
08406435,0,,,
08406436,0,,,
08406437,0,,,
08406438,0,,,
08406439,0,,,
08406440,0,,,
08406441,0,,,
08406442,0,,,
08406443,0,,,
08406444,0,,,
08406445,0,,,
08406446,0,,,
08406447,0,,,
08406448,0,,,
08406449,0,,,
08406450,0,,,
08406451,0,,,
08406452,0,,,
08406453,0,,,
08406454,0,,,
08406455,0,,,
08406456,0,,,
08406457,0,,,
08406458,0,,,
08406459,0,,,
08406460,0,,,
08406461,0,,,
08406462,0,,,
08406463,0,,,
08406464,0,,,
08406465,0,,,
08406466,0,,,
08406467,0,,,
08406468,0,,,
08406469,0,,,
08406470,0,,,
08406471,0,,,
08406472,0,,,
08406473,0,,,
08406474,0,,,
08406475,0,,,
08406476,0,,,
08406477,0,,,
08406478,0,,,
08406479,0,,,
08406480,0,,,
08406481,0,,,
08406482,0,,,
08406483,0,,,
08406484,0,,,
08406485,0,,,
08406486,0,,,
08406487,0,,,
08406488,0,,,
08406489,0,,,
08406490,0,,,
08406491,0,,,
08406492,0,,,
08406493,0,,,
08406494,0,,,
08406495,0,,,
08406496,0,,,
08406497,0,,,
08406498,0,,,
08406499,0,,,
08406500,0,,,
08406501,0,,,
08406502,0,,,
08406503,0,,,
08406504,0,,,
08406505,0,,,
08406506,0,,,
08406507,0,,,
08406508,0,,,
08406509,0,,,
08406510,0,,,
08406511,0,,,
08406512,0,,,
08406513,0,,,
08406514,0,,,
08406515,0,,,
08406516,0,,,
08406517,0,,,
08406518,0,,,
08406519,0,,,
08406520,0,,,
08406521,0,,,
08406522,0,,,
08406523,0,,,
08406524,0,,,
08406525,0,,,
08406526,0,,,
08406527,0,,,
08406528,0,,,
08406529,0,,,
08406530,0,,,
08406531,0,,,
08406532,0,,,
08406533,0,,,
08406534,0,,,
08406535,0,,,
08406536,0,,,
08406537,0,,,
08406538,0,,,
08406539,0,,,
08406540,0,,,
08406541,0,,,
08406542,0,,,
08406543,0,,,
08406544,0,,,
08406545,0,,,
08406546,0,,,
08406547,0,,,
08406548,0,,,
08406549,0,,,
08406550,0,,,
08406551,0,,,
08406552,0,,,
08406553,0,,,
08406554,0,,,
08406555,0,,,
08406556,0,,,
08406557,0,,,
08406558,0,,,
08406559,0,,,
08406560,0,,,
08406561,0,,,
08406562,0,,,
08406563,0,,,
08406564,0,,,
08406565,0,,,
08406566,0,,,
08406567,0,,,
08406568,0,,,
08406569,0,,,
08406570,0,,,
08406571,0,,,
08406572,0,,,
08406573,0,,,
08406574,0,,,
08406575,0,,,
08406576,0,,,
08406577,0,,,
08406578,0,,,
08406579,0,,,
08406580,0,,,
08406581,0,,,
08406582,0,,,
08406583,0,,,
08406584,0,,,
08406585,0,,,
08406586,0,,,
08406587,0,,,
08406588,0,,,
08406589,0,,,
08406590,0,,,
08406591,0,,,
08406592,0,,,
08406593,0,,,
08406594,0,,,
08406595,0,,,
08406596,0,,,
08406597,0,,,
08406598,0,,,
08406599,0,,,
08406600,0,,,
08406601,0,,,
08406602,0,,,
08406603,0,,,
08406604,0,,,
08406605,0,,,
08406606,0,,,
08406607,0,,,
08406608,0,,,
08406609,0,,,
08406610,0,,,
08406611,0,,,
08406612,0,,,
08406613,0,,,
08406614,0,,,
08406615,0,,,
08406616,0,,,
08406617,0,,,
08406618,0,,,
08406619,0,,,
08406620,0,,,
08406621,0,,,
08406622,0,,,
08406623,0,,,
08406624,0,,,
08406625,0,,,
08406626,0,,,
08406627,0,,,
08406628,0,,,
08406629,0,,,
08406630,0,,,
08406631,0,,,
08406632,0,,,
08406633,0,,,
08406634,0,,,
08406635,0,,,
08406636,0,,,
08406637,0,,,
08406638,0,,,
08406639,0,,,
08406640,0,,,
08406641,0,,,
08406642,0,,,
08406643,0,,,
08406644,0,,,
08406645,0,,,
08406646,0,,,
08406647,0,,,
08406648,0,,,
08406649,0,,,
08406650,0,,,
08406651,0,,,
08406652,0,,,
08406653,0,,,
08406654,0,,,
08406655,0,,,
08406656,0,,,
08406657,0,,,
08406658,0,,,
08406659,0,,,
08406660,0,,,
08406661,0,,,
08406662,0,,,
08406663,0,,,
08406664,0,,,
08406665,0,,,
08406666,0,,,
08406667,0,,,
08406668,0,,,
08406669,0,,,
08406670,0,,,
08406671,0,,,
08406672,0,,,
08406673,0,,,
08406674,0,,,
08406675,0,,,
08406676,0,,,
08406677,0,,,
08406678,0,,,
08406679,0,,,
08406680,0,,,
08406681,0,,,
08406682,0,,,
08406683,0,,,
08406684,0,,,
08406685,0,,,
08406686,0,,,
08406687,0,,,
08406688,0,,,
08406689,0,,,
08406690,0,,,
08406691,0,,,
08406692,0,,,
08406693,0,,,
08406694,0,,,
08406695,0,,,
08406696,0,,,
08406697,0,,,
08406698,0,,,
08406699,0,,,
08406700,0,,,
08406701,0,,,
08406702,0,,,
08406703,0,,,
08406704,0,,,
08406705,0,,,
08406706,0,,,
08406707,0,,,
08406708,0,,,
08406709,0,,,
08406710,0,,,
08406711,0,,,
08406712,0,,,
08406713,0,,,
08406714,0,,,
08406715,0,,,
08406716,0,,,
08406717,0,,,
08406718,0,,,
08406719,0,,,
08406720,0,,,
08406721,0,,,
08406722,0,,,
08406723,0,,,
08406724,0,,,
08406725,0,,,
08406726,0,,,
08406727,0,,,
08406728,0,,,
08406729,0,,,
08406730,0,,,
08406731,0,,,
08406732,0,,,
08406733,0,,,
08406734,0,,,
08406735,0,,,
08406736,0,,,
08406737,0,,,
08406738,0,,,
08406739,0,,,
08406740,0,,,
08406741,0,,,
08406742,0,,,
08406743,0,,,
08406744,0,,,
08406745,0,,,
08406746,0,,,
08406747,0,,,
08406748,0,,,
08406749,0,,,
08406750,0,,,
08406751,0,,,
08406752,0,,,
08406753,0,,,
08406754,0,,,
08406755,0,,,
08406756,0,,,
08406757,0,,,
08406758,0,,,
08406759,0,,,
08406760,0,,,
08406761,0,,,
08406762,0,,,
08406763,0,,,
08406764,0,,,
08406765,0,,,
08406766,0,,,
08406767,0,,,
08406768,0,,,
08406769,0,,,
08406770,0,,,
08406771,0,,,
08406772,0,,,
08406773,0,,,
08406774,0,,,
08406775,0,,,
08406776,0,,,
08406777,0,,,
08406778,0,,,
08406779,0,,,
08406780,0,,,
08406781,0,,,
08406782,0,,,
08406783,0,,,
08406784,0,,,
08406785,0,,,
08406786,0,,,
08406787,0,,,
08406788,0,,,
08406789,0,,,
08406790,0,,,
08406791,0,,,
08406792,0,,,
08406793,0,,,
08406794,0,,,
08406795,0,,,
08406796,0,,,
08406797,0,,,
08406798,0,,,
08406799,0,,,
08406800,0,,,
08406801,0,,,
08406802,0,,,
08406803,0,,,
08406804,0,,,
08406805,0,,,
08406806,0,,,
08406807,0,,,
08406808,0,,,
08406809,0,,,
08406810,0,,,
08406811,0,,,
08406812,0,,,
08406813,0,,,
08406814,0,,,
08406815,0,,,
08406816,0,,,
08406817,0,,,
08406818,0,,,
08406819,0,,,
08406820,0,,,
08406821,0,,,
08406822,0,,,
08406823,0,,,
08406824,0,,,
08406825,0,,,
08406826,0,,,
08406827,0,,,
08406828,0,,,
08406829,0,,,
08406830,0,,,
08406831,0,,,
08406832,0,,,
08406833,0,,,
08406834,0,,,
08406835,0,,,
08406836,0,,,
08406837,0,,,
08406838,0,,,
08406839,0,,,
08406840,0,,,
08406841,0,,,
08406842,0,,,
08406843,0,,,
08406844,0,,,
08406845,0,,,
08406846,0,,,
08406847,0,,,
08406848,0,,,
08406849,0,,,
08406850,0,,,
08406851,0,,,
08406852,0,,,
08406853,0,,,
08406854,0,,,
08406855,0,,,
08406856,0,,,
08406857,0,,,
08406858,0,,,
08406859,0,,,
08406860,0,,,
08406861,0,,,
08406862,0,,,
08406863,0,,,
08406864,0,,,
08406865,0,,,
08406866,0,,,
08406867,0,,,
08406868,0,,,
08406869,0,,,
08406870,0,,,
08406871,0,,,
08406872,0,,,
08406873,0,,,
08406874,0,,,
08406875,0,,,
08406876,0,,,
08406877,0,,,
08406878,0,,,
08406879,0,,,
08406880,0,,,
08406881,0,,,
08406882,0,,,
08406883,0,,,
08406884,0,,,
08406885,0,,,
08406886,0,,,
08406887,0,,,
08406888,0,,,
08406889,0,,,
08406890,0,,,
08406891,0,,,
08406892,0,,,
08406893,0,,,
08406894,0,,,
08406895,0,,,
08406896,0,,,
08406897,0,,,
08406898,0,,,
08406899,0,,,
08406900,0,,,
08406901,0,,,
08406902,0,,,
08406903,0,,,
08406904,0,,,
08406905,0,,,
08406906,0,,,
08406907,0,,,
08406908,0,,,
08406909,0,,,
08406910,0,,,
08406911,0,,,
08406912,0,,,
08406913,0,,,
08406914,0,,,
08406915,0,,,
08406916,0,,,
08406917,0,,,
08406918,0,,,
08406919,0,,,
08406920,0,,,
08406921,0,,,
08406922,0,,,
08406923,0,,,
08406924,0,,,
08406925,0,,,
08406926,0,,,
08406927,0,,,
08406928,0,,,
08406929,0,,,
08406930,0,,,
08406931,0,,,
08406932,0,,,
08406933,0,,,
08406934,0,,,
08406935,0,,,
08406936,0,,,
08406937,0,,,
08406938,0,,,
08406939,0,,,
08406940,0,,,
08406941,0,,,
08406942,0,,,
08406943,0,,,
08406944,0,,,
08406945,0,,,
08406946,0,,,
08406947,0,,,
08406948,0,,,
08406949,0,,,
08406950,0,,,
08406951,0,,,
08406952,0,,,
08406953,0,,,
08406954,0,,,
08406955,0,,,
08406956,0,,,
08406957,0,,,
08406958,0,,,
08406959,0,,,
08406960,0,,,
08406961,0,,,
08406962,0,,,
08406963,0,,,
08406964,0,,,
08406965,0,,,
08406966,0,,,
08406967,0,,,
08406968,0,,,
08406969,0,,,
08406970,0,,,
08406971,0,,,
08406972,0,,,
08406973,0,,,
08406974,0,,,
08406975,0,,,
08406976,0,,,
08406977,0,,,
08406978,0,,,
08406979,0,,,
08406980,0,,,
08406981,0,,,
08406982,0,,,
08406983,0,,,
08406984,0,,,
08406985,0,,,
08406986,0,,,
08406987,0,,,
08406988,0,,,
08406989,0,,,
08406990,0,,,
08406991,0,,,
08406992,0,,,
08406993,0,,,
08406994,0,,,
08406995,0,,,
08406996,0,,,
08406997,0,,,
08406998,0,,,
08406999,0,,,
08407000,0,,,
08407001,0,,,
08407002,0,,,
08407003,0,,,
08407004,0,,,
08407005,0,,,
08407006,0,,,
08407007,0,,,
08407008,0,,,
08407009,0,,,
08407010,0,,,
08407011,0,,,
08407012,0,,,
08407013,0,,,
08407014,0,,,
08407015,0,,,
08407016,0,,,
08407017,0,,,
08407018,0,,,
08407019,0,,,
08407020,0,,,
08407021,0,,,
08407022,0,,,
08407023,0,,,
08407024,0,,,
08407025,0,,,
08407026,0,,,
08407027,0,,,
08407028,0,,,
08407029,0,,,
08407030,0,,,
08407031,0,,,
08407032,0,,,
08407033,0,,,
08407034,0,,,
08407035,0,,,
08407036,0,,,
08407037,0,,,
08407038,0,,,
08407039,0,,,
08407040,0,,,
08407041,0,,,
08407042,0,,,
08407043,0,,,
08407044,0,,,
08407045,0,,,
08407046,0,,,
08407047,0,,,
08407048,0,,,
08407049,0,,,
08407050,0,,,
08407051,0,,,
08407052,0,,,
08407053,0,,,
08407054,0,,,
08407055,0,,,
08407056,0,,,
08407057,0,,,
08407058,0,,,
08407059,0,,,
08407060,0,,,
08407061,0,,,
08407062,0,,,
08407063,0,,,
08407064,0,,,
08407065,0,,,
08407066,0,,,
08407067,0,,,
08407068,0,,,
08407069,0,,,
08407070,0,,,
08407071,0,,,
08407072,0,,,
08407073,0,,,
08407074,0,,,
08407075,0,,,
08407076,0,,,
08407077,0,,,
08407078,0,,,
08407079,0,,,
08407080,0,,,
08407081,0,,,
08407082,0,,,
08407083,0,,,
08407084,0,,,
08407085,0,,,
08407086,0,,,
08407087,0,,,
08407088,0,,,
08407089,0,,,
08407090,0,,,
08407091,0,,,
08407092,0,,,
08407093,0,,,
08407094,0,,,
08407095,0,,,
08407096,0,,,
08407097,0,,,
08407098,0,,,
08407099,0,,,
08407100,0,,,
08407101,0,,,
08407102,0,,,
08407103,0,,,
08407104,0,,,
08407105,0,,,
08407106,0,,,
08407107,0,,,
08407108,0,,,
08407109,0,,,
08407110,0,,,
08407111,0,,,
08407112,0,,,
08407113,0,,,
08407114,0,,,
08407115,0,,,
08407116,0,,,
08407117,0,,,
08407118,0,,,
08407119,0,,,
08407120,0,,,
08407121,0,,,
08407122,0,,,
08407123,0,,,
08407124,0,,,
08407125,0,,,
08407126,0,,,
08407127,0,,,
08407128,0,,,
08407129,0,,,
08407130,0,,,
08407131,0,,,
08407132,0,,,
08407133,0,,,
08407134,0,,,
08407135,0,,,
08407136,0,,,
08407137,0,,,
08407138,0,,,
08407139,0,,,
08407140,0,,,
08407141,0,,,
08407142,0,,,
08407143,0,,,
08407144,0,,,
08407145,0,,,
08407146,0,,,
08407147,0,,,
08407148,0,,,
08407149,0,,,
08407150,0,,,
08407151,0,,,
08407152,0,,,
08407153,0,,,
08407154,0,,,
08407155,0,,,
08407156,0,,,
08407157,0,,,
08407158,0,,,
08407159,0,,,
08407160,0,,,
08407161,0,,,
08407162,0,,,
08407163,0,,,
08407164,0,,,
08407165,0,,,
08407166,0,,,
08407167,0,,,
08407168,0,,,
08407169,0,,,
08407170,0,,,
08407171,0,,,
08407172,0,,,
08407173,0,,,
08407174,0,,,
08407175,0,,,
08407176,0,,,
08407177,0,,,
08407178,0,,,
08407179,0,,,
08407180,0,,,
08407181,0,,,
08407182,0,,,
08407183,0,,,
08407184,0,,,
08407185,0,,,
08407186,0,,,
08407187,0,,,
08407188,0,,,
08407189,0,,,
08407190,0,,,
08407191,0,,,
08407192,0,,,
08407193,0,,,
08407194,0,,,
08407195,0,,,
08407196,0,,,
08407197,0,,,
08407198,0,,,
08407199,0,,,
08407200,0,,,
08407201,0,,,
08407202,0,,,
08407203,0,,,
08407204,0,,,
08407205,0,,,
08407206,0,,,
08407207,0,,,
08407208,0,,,
08407209,0,,,
08407210,0,,,
08407211,0,,,
08407212,0,,,
08407213,0,,,
08407214,0,,,
08407215,0,,,
08407216,0,,,
08407217,0,,,
08407218,0,,,
08407219,0,,,
08407220,0,,,
08407221,0,,,
08407222,0,,,
08407223,0,,,
08407224,0,,,
08407225,0,,,
08407226,0,,,
08407227,0,,,
08407228,0,,,
08407229,0,,,
08407230,0,,,
08407231,0,,,
08407232,0,,,
08407233,0,,,
08407234,0,,,
08407235,0,,,
08407236,0,,,
08407237,0,,,
08407238,0,,,
08407239,0,,,
08407240,0,,,
08407241,0,,,
08407242,0,,,
08407243,0,,,
08407244,0,,,
08407245,0,,,
08407246,0,,,
08407247,0,,,
08407248,0,,,
08407249,0,,,
08407250,0,,,
08407251,0,,,
08407252,0,,,
08407253,0,,,
08407254,0,,,
08407255,0,,,
08407256,0,,,
08407257,0,,,
08407258,0,,,
08407259,0,,,
08407260,0,,,
08407261,0,,,
08407262,0,,,
08407263,0,,,
08407264,0,,,
08407265,0,,,
08407266,0,,,
08407267,0,,,
08407268,0,,,
08407269,0,,,
08407270,0,,,
08407271,0,,,
08407272,0,,,
08407273,0,,,
08407274,0,,,
08407275,0,,,
08407276,0,,,
08407277,0,,,
08407278,0,,,
08407279,0,,,
08407280,0,,,
08407281,0,,,
08407282,0,,,
08407283,0,,,
08407284,0,,,
08407285,0,,,
08407286,0,,,
08407287,0,,,
08407288,0,,,
08407289,0,,,
08407290,0,,,
08407291,0,,,
08407292,0,,,
08407293,0,,,
08407294,0,,,
08407295,0,,,
08407296,0,,,
08407297,0,,,
08407298,0,,,
08407299,0,,,
08407300,0,,,
08407301,0,,,
08407302,0,,,
08407303,0,,,
08407304,0,,,
08407305,0,,,
08407306,0,,,
08407307,0,,,
08407308,0,,,
08407309,0,,,
08407310,0,,,
08407311,0,,,
08407312,0,,,
08407313,0,,,
08407314,0,,,
08407315,0,,,
08407316,0,,,
08407317,0,,,
08407318,0,,,
08407319,0,,,
08407320,0,,,
08407321,0,,,
08407322,0,,,
08407323,0,,,
08407324,0,,,
08407325,0,,,
08407326,0,,,
08407327,0,,,
08407328,0,,,
08407329,0,,,
08407330,0,,,
08407331,0,,,
08407332,0,,,
08407333,0,,,
08407334,0,,,
08407335,0,,,
08407336,0,,,
08407337,0,,,
08407338,0,,,
08407339,0,,,
08407340,0,,,
08407341,0,,,
08407342,0,,,
08407343,0,,,
08407344,0,,,
08407345,0,,,
08407346,0,,,
08407347,0,,,
08407348,0,,,
08407349,0,,,
08407350,0,,,
08407351,0,,,
08407352,0,,,
08407353,0,,,
08407354,0,,,
08407355,0,,,
08407356,0,,,
08407357,0,,,
08407358,0,,,
08407359,0,,,
08407360,0,,,
08407361,0,,,
08407362,0,,,
08407363,0,,,
08407364,0,,,
08407365,0,,,
08407366,0,,,
08407367,0,,,
08407368,0,,,
08407369,0,,,
08407370,0,,,
08407371,0,,,
08407372,0,,,
08407373,0,,,
08407374,0,,,
08407375,0,,,
08407376,0,,,
08407377,0,,,
08407378,0,,,
08407379,0,,,
08407380,0,,,
08407381,0,,,
08407382,0,,,
08407383,0,,,
08407384,0,,,
08407385,0,,,
08407386,0,,,
08407387,0,,,
08407388,0,,,
08407389,0,,,
08407390,0,,,
08407391,0,,,
08407392,0,,,
08407393,0,,,
08407394,0,,,
08407395,0,,,
08407396,0,,,
08407397,0,,,
08407398,0,,,
08407399,0,,,
08407400,0,,,
08407401,0,,,
08407402,0,,,
08407403,0,,,
08407404,0,,,
08407405,0,,,
08407406,0,,,
08407407,0,,,
08407408,0,,,
08407409,0,,,
08407410,0,,,
08407411,0,,,
08407412,0,,,
08407413,0,,,
08407414,0,,,
08407415,0,,,
08407416,0,,,
08407417,0,,,
08407418,0,,,
08407419,0,,,
08407420,0,,,
08407421,0,,,
08407422,0,,,
08407423,0,,,
08407424,0,,,
08407425,0,,,
08407426,0,,,
08407427,0,,,
08407428,0,,,
08407429,0,,,
08407430,0,,,
08407431,0,,,
08407432,0,,,
08407433,0,,,
08407434,0,,,
08407435,0,,,
08407436,0,,,
08407437,0,,,
08407438,0,,,
08407439,0,,,
08407440,0,,,
08407441,0,,,
08407442,0,,,
08407443,0,,,
08407444,0,,,
08407445,0,,,
08407446,0,,,
08407447,0,,,
08407448,0,,,
08407449,0,,,
08407450,0,,,
08407451,0,,,
08407452,0,,,
08407453,0,,,
08407454,0,,,
08407455,0,,,
08407456,0,,,
08407457,0,,,
08407458,0,,,
08407459,0,,,
08407460,0,,,
08407461,0,,,
08407462,0,,,
08407463,0,,,
08407464,0,,,
08407465,0,,,
08407466,0,,,
08407467,0,,,
08407468,0,,,
08407469,0,,,
08407470,0,,,
08407471,0,,,
08407472,0,,,
08407473,0,,,
08407474,0,,,
08407475,0,,,
08407476,0,,,
08407477,0,,,
08407478,0,,,
08407479,0,,,
08407480,0,,,
08407481,0,,,
08407482,0,,,
08407483,0,,,
08407484,0,,,
08407485,0,,,
08407486,0,,,
08407487,0,,,
08407488,0,,,
08407489,0,,,
08407490,0,,,
08407491,0,,,
08407492,0,,,
08407493,0,,,
08407494,0,,,
08407495,0,,,
08407496,0,,,
08407497,0,,,
08407498,0,,,
08407499,0,,,
08407500,0,,,
08407501,0,,,
08407502,0,,,
08407503,0,,,
08407504,0,,,
08407505,0,,,
08407506,0,,,
08407507,0,,,
08407508,0,,,
08407509,0,,,
08407510,0,,,
08407511,0,,,
08407512,0,,,
08407513,0,,,
08407514,0,,,
08407515,0,,,
08407516,0,,,
08407517,0,,,
08407518,0,,,
08407519,0,,,
08407520,0,,,
08407521,0,,,
08407522,0,,,
08407523,0,,,
08407524,0,,,
08407525,0,,,
08407526,0,,,
08407527,0,,,
08407528,0,,,
08407529,0,,,
08407530,0,,,
08407531,0,,,
08407532,0,,,
08407533,0,,,
08407534,0,,,
08407535,0,,,
08407536,0,,,
08407537,0,,,
08407538,0,,,
08407539,0,,,
08407540,0,,,
08407541,0,,,
08407542,0,,,
08407543,0,,,
08407544,0,,,
08407545,0,,,
08407546,0,,,
08407547,0,,,
08407548,0,,,
08407549,0,,,
08407550,0,,,
08407551,0,,,
08407552,0,,,
08407553,0,,,
08407554,0,,,
08407555,0,,,
08407556,0,,,
08407557,0,,,
08407558,0,,,
08407559,0,,,
08407560,0,,,
08407561,0,,,
08407562,0,,,
08407563,0,,,
08407564,0,,,
08407565,0,,,
08407566,0,,,
08407567,0,,,
08407568,0,,,
08407569,0,,,
08407570,0,,,
08407571,0,,,
08407572,0,,,
08407573,0,,,
08407574,0,,,
08407575,0,,,
08407576,0,,,
08407577,0,,,
08407578,0,,,
08407579,0,,,
08407580,0,,,
08407581,0,,,
08407582,0,,,
08407583,0,,,
08407584,0,,,
08407585,0,,,
08407586,0,,,
08407587,0,,,
08407588,0,,,
08407589,0,,,
08407590,0,,,
08407591,0,,,
08407592,0,,,
08407593,0,,,
08407594,0,,,
08407595,0,,,
08407596,0,,,
08407597,0,,,
08407598,0,,,
08407599,0,,,
08407600,0,,,
08407601,0,,,
08407602,0,,,
08407603,0,,,
08407604,0,,,
08407605,0,,,
08407606,0,,,
08407607,0,,,
08407608,0,,,
08407609,0,,,
08407610,0,,,
08407611,0,,,
08407612,0,,,
08407613,0,,,
08407614,0,,,
08407615,0,,,
08407616,0,,,
08407617,0,,,
08407618,0,,,
08407619,0,,,
08407620,0,,,
08407621,0,,,
08407622,0,,,
08407623,0,,,
08407624,0,,,
08407625,0,,,
08407626,0,,,
08407627,0,,,
08407628,0,,,
