co1,co2,Columna1,Columna2,Columna2
47513089,0,,,
47513090,0,,,
47513091,0,,,
47513092,0,,,
47513093,0,,,
47513094,0,,,
47513095,0,,,
47513096,0,,,
47513097,0,,,
47513098,0,,,
47513099,0,,,
47513100,0,,,
47513101,0,,,
47513102,0,,,
47513103,0,,,
47513104,0,,,
47513105,0,,,
47513106,0,,,
47513107,0,,,
47513108,0,,,
47513109,0,,,
47513110,0,,,
47513111,0,,,
47513112,0,,,
47513113,0,,,
47513114,0,,,
47513115,0,,,
47513116,0,,,
47513117,0,,,
47513118,0,,,
47513119,0,,,
47513120,0,,,
47513121,0,,,
47513122,0,,,
47513123,0,,,
47513124,0,,,
47513125,0,,,
47513126,0,,,
47513127,0,,,
47513128,0,,,
47513129,0,,,
47513130,0,,,
47513131,0,,,
47513132,0,,,
47513133,0,,,
47513134,0,,,
47513135,0,,,
47513136,0,,,
47513137,0,,,
47513138,0,,,
47513139,0,,,
47513140,0,,,
47513141,0,,,
47513142,0,,,
47513143,0,,,
47513144,0,,,
47513145,0,,,
47513146,0,,,
47513147,0,,,
47513148,0,,,
47513149,0,,,
47513150,0,,,
47513151,0,,,
47513152,0,,,
47513153,0,,,
47513154,0,,,
47513155,0,,,
47513156,0,,,
47513157,0,,,
47513158,0,,,
47513159,0,,,
47513160,0,,,
47513161,0,,,
47513162,0,,,
47513163,0,,,
47513164,0,,,
47513165,0,,,
47513166,0,,,
47513167,0,,,
47513168,0,,,
47513169,0,,,
47513170,0,,,
47513171,0,,,
47513172,0,,,
47513173,0,,,
47513174,0,,,
47513175,0,,,
47513176,0,,,
47513177,0,,,
47513178,0,,,
47513179,0,,,
47513180,0,,,
47513181,0,,,
47513182,0,,,
47513183,0,,,
47513184,0,,,
47513185,0,,,
47513186,0,,,
47513187,0,,,
47513188,0,,,
47513189,0,,,
47513190,0,,,
47513191,0,,,
47513192,0,,,
47513193,0,,,
47513194,0,,,
47513195,0,,,
47513196,0,,,
47513197,0,,,
47513198,0,,,
47513199,0,,,
47513200,0,,,
47513201,0,,,
47513202,0,,,
47513203,0,,,
47513204,0,,,
47513205,0,,,
47513206,0,,,
47513207,0,,,
47513208,0,,,
47513209,0,,,
47513210,0,,,
47513211,0,,,
47513212,0,,,
47513213,0,,,
47513214,0,,,
47513215,0,,,
47513216,0,,,
47513217,0,,,
47513218,0,,,
47513219,0,,,
47513220,0,,,
47513221,0,,,
47513222,0,,,
47513223,0,,,
47513224,0,,,
47513225,0,,,
47513226,0,,,
47513227,0,,,
47513228,0,,,
47513229,0,,,
47513230,0,,,
47513231,0,,,
47513232,0,,,
47513233,0,,,
47513234,0,,,
47513235,0,,,
47513236,0,,,
47513237,0,,,
47513238,0,,,
47513239,0,,,
47513240,0,,,
47513241,0,,,
47513242,0,,,
47513243,0,,,
47513244,0,,,
47513245,0,,,
47513246,0,,,
47513247,0,,,
47513248,0,,,
47513249,0,,,
47513250,0,,,
47513251,0,,,
47513252,0,,,
47513253,0,,,
47513254,0,,,
47513255,0,,,
47513256,0,,,
47513257,0,,,
47513258,0,,,
47513259,0,,,
47513260,0,,,
47513261,0,,,
47513262,0,,,
47513263,0,,,
47513264,0,,,
47513265,0,,,
47513266,0,,,
47513267,0,,,
47513268,0,,,
47513269,0,,,
47513270,0,,,
47513271,0,,,
47513272,0,,,
47513273,0,,,
47513274,0,,,
47513275,0,,,
47513276,0,,,
47513277,0,,,
47513278,0,,,
47513279,0,,,
47513280,0,,,
47513281,0,,,
47513282,0,,,
47513283,0,,,
47513284,0,,,
47513285,0,,,
47513286,0,,,
47513287,0,,,
47513288,0,,,
47513289,0,,,
47513290,0,,,
47513291,0,,,
47513292,0,,,
47513293,0,,,
47513294,0,,,
47513295,0,,,
47513296,0,,,
47513297,0,,,
47513298,0,,,
47513299,0,,,
47513300,0,,,
47513301,0,,,
47513302,0,,,
47513303,0,,,
47513304,0,,,
47513305,0,,,
47513306,0,,,
47513307,0,,,
47513308,0,,,
47513309,0,,,
47513310,0,,,
47513311,0,,,
47513312,0,,,
47513313,0,,,
47513314,0,,,
47513315,0,,,
47513316,0,,,
47513317,0,,,
47513318,0,,,
47513319,0,,,
47513320,0,,,
47513321,0,,,
47513322,0,,,
47513323,0,,,
47513324,0,,,
47513325,0,,,
47513326,0,,,
47513327,0,,,
47513328,0,,,
47513329,0,,,
47513330,0,,,
47513331,0,,,
47513332,0,,,
47513333,0,,,
47513334,0,,,
47513335,0,,,
47513336,0,,,
47513337,0,,,
47513338,0,,,
47513339,0,,,
47513340,0,,,
47513341,0,,,
47513342,0,,,
47513343,0,,,
47513344,0,,,
47513345,0,,,
47513346,0,,,
47513347,0,,,
47513348,0,,,
47513349,0,,,
47513350,0,,,
47513351,0,,,
47513352,0,,,
47513353,0,,,
47513354,0,,,
47513355,0,,,
47513356,0,,,
47513357,0,,,
47513358,0,,,
47513359,0,,,
47513360,0,,,
47513361,0,,,
47513362,0,,,
47513363,0,,,
47513364,0,,,
47513365,0,,,
47513366,0,,,
47513367,0,,,
47513368,0,,,
47513369,0,,,
47513370,0,,,
47513371,0,,,
47513372,0,,,
47513373,0,,,
47513374,0,,,
47513375,0,,,
47513376,0,,,
47513377,0,,,
47513378,0,,,
47513379,0,,,
47513380,0,,,
47513381,0,,,
47513382,0,,,
47513383,0,,,
47513384,0,,,
47513385,0,,,
47513386,0,,,
47513387,0,,,
47513388,0,,,
47513389,0,,,
47513390,0,,,
47513391,0,,,
47513392,0,,,
47513393,0,,,
47513394,0,,,
47513395,0,,,
47513396,0,,,
47513397,0,,,
47513398,0,,,
47513399,0,,,
47513400,0,,,
47513401,0,,,
47513402,0,,,
47513403,0,,,
47513404,0,,,
47513405,0,,,
47513406,0,,,
47513407,0,,,
47513408,0,,,
47513409,0,,,
47513410,0,,,
47513411,0,,,
47513412,0,,,
47513413,0,,,
47513414,0,,,
47513415,0,,,
47513416,0,,,
47513417,0,,,
47513418,0,,,
47513419,0,,,
47513420,0,,,
47513421,0,,,
47513422,0,,,
47513423,0,,,
47513424,0,,,
47513425,0,,,
47513426,0,,,
47513427,0,,,
47513428,0,,,
47513429,0,,,
47513430,0,,,
47513431,0,,,
47513432,0,,,
47513433,0,,,
47513434,0,,,
47513435,0,,,
47513436,0,,,
47513437,0,,,
47513438,0,,,
47513439,0,,,
47513440,0,,,
47513441,0,,,
47513442,0,,,
47513443,0,,,
47513444,0,,,
47513445,0,,,
47513446,0,,,
47513447,0,,,
47513448,0,,,
47513449,0,,,
47513450,0,,,
47513451,0,,,
47513452,0,,,
47513453,0,,,
47513454,0,,,
47513455,0,,,
47513456,0,,,
47513457,0,,,
47513458,0,,,
47513459,0,,,
47513460,0,,,
47513461,0,,,
47513462,0,,,
47513463,0,,,
47513464,0,,,
47513465,0,,,
47513466,0,,,
47513467,0,,,
47513468,0,,,
47513469,0,,,
47513470,0,,,
47513471,0,,,
47513472,0,,,
47513473,0,,,
47513474,0,,,
47513475,0,,,
47513476,0,,,
47513477,0,,,
47513478,0,,,
47513479,0,,,
47513480,0,,,
47513481,0,,,
47513482,0,,,
47513483,0,,,
47513484,0,,,
47513485,0,,,
47513486,0,,,
47513487,0,,,
47513488,0,,,
47513489,0,,,
47513490,0,,,
47513491,0,,,
47513492,0,,,
47513493,0,,,
47513494,0,,,
47513495,0,,,
47513496,0,,,
47513497,0,,,
47513498,0,,,
47513499,0,,,
47513500,0,,,
47513501,0,,,
47513502,0,,,
47513503,0,,,
47513504,0,,,
47513505,0,,,
47513506,0,,,
47513507,0,,,
47513508,0,,,
47513509,0,,,
47513510,0,,,
47513511,0,,,
47513512,0,,,
47513513,0,,,
47513514,0,,,
47513515,0,,,
47513516,0,,,
47513517,0,,,
47513518,0,,,
47513519,0,,,
47513520,0,,,
47513521,0,,,
47513522,0,,,
47513523,0,,,
47513524,0,,,
47513525,0,,,
47513526,0,,,
47513527,0,,,
47513528,0,,,
47513529,0,,,
47513530,0,,,
47513531,0,,,
47513532,0,,,
47513533,0,,,
47513534,0,,,
47513535,0,,,
47513536,0,,,
47513537,0,,,
47513538,0,,,
47513539,0,,,
47513540,0,,,
47513541,0,,,
47513542,0,,,
47513543,0,,,
47513544,0,,,
47513545,0,,,
47513546,0,,,
47513547,0,,,
47513548,0,,,
47513549,0,,,
47513550,0,,,
47513551,0,,,
47513552,0,,,
47513553,0,,,
47513554,0,,,
47513555,0,,,
47513556,0,,,
47513557,0,,,
47513558,0,,,
47513559,0,,,
47513560,0,,,
47513561,0,,,
47513562,0,,,
47513563,0,,,
47513564,0,,,
47513565,0,,,
47513566,0,,,
47513567,0,,,
47513568,0,,,
47513569,0,,,
47513570,0,,,
47513571,0,,,
47513572,0,,,
47513573,0,,,
47513574,0,,,
47513575,0,,,
47513576,0,,,
47513577,0,,,
47513578,0,,,
47513579,0,,,
47513580,0,,,
47513581,0,,,
47513582,0,,,
47513583,0,,,
47513584,0,,,
47513585,0,,,
47513586,0,,,
47513587,0,,,
47513588,0,,,
47513589,0,,,
47513590,0,,,
47513591,0,,,
47513592,0,,,
47513593,0,,,
47513594,0,,,
47513595,0,,,
47513596,0,,,
47513597,0,,,
47513598,0,,,
47513599,0,,,
47513600,0,,,
47513601,0,,,
47513602,0,,,
47513603,0,,,
47513604,0,,,
47513605,0,,,
47513606,0,,,
47513607,0,,,
47513608,0,,,
47513609,0,,,
47513610,0,,,
47513611,0,,,
47513612,0,,,
47513613,0,,,
47513614,0,,,
47513615,0,,,
47513616,0,,,
47513617,0,,,
47513618,0,,,
47513619,0,,,
47513620,0,,,
47513621,0,,,
47513622,0,,,
47513623,0,,,
47513624,0,,,
47513625,0,,,
47513626,0,,,
47513627,0,,,
47513628,0,,,
47513629,0,,,
47513630,0,,,
47513631,0,,,
47513632,0,,,
47513633,0,,,
47513634,0,,,
47513635,0,,,
47513636,0,,,
47513637,0,,,
47513638,0,,,
47513639,0,,,
47513640,0,,,
47513641,0,,,
47513642,0,,,
47513643,0,,,
47513644,0,,,
47513645,0,,,
47513646,0,,,
47513647,0,,,
47513648,0,,,
47513649,0,,,
47513650,0,,,
47513651,0,,,
47513652,0,,,
47513653,0,,,
47513654,0,,,
47513655,0,,,
47513656,0,,,
47513657,0,,,
47513658,0,,,
47513659,0,,,
47513660,0,,,
47513661,0,,,
47513662,0,,,
47513663,0,,,
47513664,0,,,
47513665,0,,,
47513666,0,,,
47513667,0,,,
47513668,0,,,
47513669,0,,,
47513670,0,,,
47513671,0,,,
47513672,0,,,
47513673,0,,,
47513674,0,,,
47513675,0,,,
47513676,0,,,
47513677,0,,,
47513678,0,,,
47513679,0,,,
47513680,0,,,
47513681,0,,,
47513682,0,,,
47513683,0,,,
47513684,0,,,
47513685,0,,,
47513686,0,,,
47513687,0,,,
47513688,0,,,
47513689,0,,,
47513690,0,,,
47513691,0,,,
47513692,0,,,
47513693,0,,,
47513694,0,,,
47513695,0,,,
47513696,0,,,
47513697,0,,,
47513698,0,,,
47513699,0,,,
47513700,0,,,
47513701,0,,,
47513702,0,,,
47513703,0,,,
47513704,0,,,
47513705,0,,,
47513706,0,,,
47513707,0,,,
47513708,0,,,
47513709,0,,,
47513710,0,,,
47513711,0,,,
47513712,0,,,
47513713,0,,,
47513714,0,,,
47513715,0,,,
47513716,0,,,
47513717,0,,,
47513718,0,,,
47513719,0,,,
47513720,0,,,
47513721,0,,,
47513722,0,,,
47513723,0,,,
47513724,0,,,
47513725,0,,,
47513726,0,,,
47513727,0,,,
47513728,0,,,
47513729,0,,,
47513730,0,,,
47513731,0,,,
47513732,0,,,
47513733,0,,,
47513734,0,,,
47513735,0,,,
47513736,0,,,
47513737,0,,,
47513738,0,,,
47513739,0,,,
47513740,0,,,
47513741,0,,,
47513742,0,,,
47513743,0,,,
47513744,0,,,
47513745,0,,,
47513746,0,,,
47513747,0,,,
47513748,0,,,
47513749,0,,,
47513750,0,,,
47513751,0,,,
47513752,0,,,
47513753,0,,,
47513754,0,,,
47513755,0,,,
47513756,0,,,
47513757,0,,,
47513758,0,,,
47513759,0,,,
47513760,0,,,
47513761,0,,,
47513762,0,,,
47513763,0,,,
47513764,0,,,
47513765,0,,,
47513766,0,,,
47513767,0,,,
47513768,0,,,
47513769,0,,,
47513770,0,,,
47513771,0,,,
47513772,0,,,
47513773,0,,,
47513774,0,,,
47513775,0,,,
47513776,0,,,
47513777,0,,,
47513778,0,,,
47513779,0,,,
47513780,0,,,
47513781,0,,,
47513782,0,,,
47513783,0,,,
47513784,0,,,
47513785,0,,,
47513786,0,,,
47513787,0,,,
47513788,0,,,
47513789,0,,,
47513790,0,,,
47513791,0,,,
47513792,0,,,
47513793,0,,,
47513794,0,,,
47513795,0,,,
47513796,0,,,
47513797,0,,,
47513798,0,,,
47513799,0,,,
47513800,0,,,
47513801,0,,,
47513802,0,,,
47513803,0,,,
47513804,0,,,
47513805,0,,,
47513806,0,,,
47513807,0,,,
47513808,0,,,
47513809,0,,,
47513810,0,,,
47513811,0,,,
47513812,0,,,
47513813,0,,,
47513814,0,,,
47513815,0,,,
47513816,0,,,
47513817,0,,,
47513818,0,,,
47513819,0,,,
47513820,0,,,
47513821,0,,,
47513822,0,,,
47513823,0,,,
47513824,0,,,
47513825,0,,,
47513826,0,,,
47513827,0,,,
47513828,0,,,
47513829,0,,,
47513830,0,,,
47513831,0,,,
47513832,0,,,
47513833,0,,,
47513834,0,,,
47513835,0,,,
47513836,0,,,
47513837,0,,,
47513838,0,,,
47513839,0,,,
47513840,0,,,
47513841,0,,,
47513842,0,,,
47513843,0,,,
47513844,0,,,
47513845,0,,,
47513846,0,,,
47513847,0,,,
47513848,0,,,
47513849,0,,,
47513850,0,,,
47513851,0,,,
47513852,0,,,
47513853,0,,,
47513854,0,,,
47513855,0,,,
47513856,0,,,
47513857,0,,,
47513858,0,,,
47513859,0,,,
47513860,0,,,
47513861,0,,,
47513862,0,,,
47513863,0,,,
47513864,0,,,
47513865,0,,,
47513866,0,,,
47513867,0,,,
47513868,0,,,
47513869,0,,,
47513870,0,,,
47513871,0,,,
47513872,0,,,
47513873,0,,,
47513874,0,,,
47513875,0,,,
47513876,0,,,
47513877,0,,,
47513878,0,,,
47513879,0,,,
47513880,0,,,
47513881,0,,,
47513882,0,,,
47513883,0,,,
47513884,0,,,
47513885,0,,,
47513886,0,,,
47513887,0,,,
47513888,0,,,
47513889,0,,,
47513890,0,,,
47513891,0,,,
47513892,0,,,
47513893,0,,,
47513894,0,,,
47513895,0,,,
47513896,0,,,
47513897,0,,,
47513898,0,,,
47513899,0,,,
47513900,0,,,
47513901,0,,,
47513902,0,,,
47513903,0,,,
47513904,0,,,
47513905,0,,,
47513906,0,,,
47513907,0,,,
47513908,0,,,
47513909,0,,,
47513910,0,,,
47513911,0,,,
47513912,0,,,
47513913,0,,,
47513914,0,,,
47513915,0,,,
47513916,0,,,
47513917,0,,,
47513918,0,,,
47513919,0,,,
47513920,0,,,
47513921,0,,,
47513922,0,,,
47513923,0,,,
47513924,0,,,
47513925,0,,,
47513926,0,,,
47513927,0,,,
47513928,0,,,
47513929,0,,,
47513930,0,,,
47513931,0,,,
47513932,0,,,
47513933,0,,,
47513934,0,,,
47513935,0,,,
47513936,0,,,
47513937,0,,,
47513938,0,,,
47513939,0,,,
47513940,0,,,
47513941,0,,,
47513942,0,,,
47513943,0,,,
47513944,0,,,
47513945,0,,,
47513946,0,,,
47513947,0,,,
47513948,0,,,
47513949,0,,,
47513950,0,,,
47513951,0,,,
47513952,0,,,
47513953,0,,,
47513954,0,,,
47513955,0,,,
47513956,0,,,
47513957,0,,,
47513958,0,,,
47513959,0,,,
47513960,0,,,
47513961,0,,,
47513962,0,,,
47513963,0,,,
47513964,0,,,
47513965,0,,,
47513966,0,,,
47513967,0,,,
47513968,0,,,
47513969,0,,,
47513970,0,,,
47513971,0,,,
47513972,0,,,
47513973,0,,,
47513974,0,,,
47513975,0,,,
47513976,0,,,
47513977,0,,,
47513978,0,,,
47513979,0,,,
47513980,0,,,
47513981,0,,,
47513982,0,,,
47513983,0,,,
47513984,0,,,
47513985,0,,,
47513986,0,,,
47513987,0,,,
47513988,0,,,
47513989,0,,,
47513990,0,,,
47513991,0,,,
47513992,0,,,
47513993,0,,,
47513994,0,,,
47513995,0,,,
47513996,0,,,
47513997,0,,,
47513998,0,,,
47513999,0,,,
47514000,0,,,
47514001,0,,,
47514002,0,,,
47514003,0,,,
47514004,0,,,
47514005,0,,,
47514006,0,,,
47514007,0,,,
47514008,0,,,
47514009,0,,,
47514010,0,,,
47514011,0,,,
47514012,0,,,
47514013,0,,,
47514014,0,,,
47514015,0,,,
47514016,0,,,
47514017,0,,,
47514018,0,,,
47514019,0,,,
47514020,0,,,
47514021,0,,,
47514022,0,,,
47514023,0,,,
47514024,0,,,
47514025,0,,,
47514026,0,,,
47514027,0,,,
47514028,0,,,
47514029,0,,,
47514030,0,,,
47514031,0,,,
47514032,0,,,
47514033,0,,,
47514034,0,,,
47514035,0,,,
47514036,0,,,
47514037,0,,,
47514038,0,,,
47514039,0,,,
47514040,0,,,
47514041,0,,,
47514042,0,,,
47514043,0,,,
47514044,0,,,
47514045,0,,,
47514046,0,,,
47514047,0,,,
47514048,0,,,
47514049,0,,,
47514050,0,,,
47514051,0,,,
47514052,0,,,
47514053,0,,,
47514054,0,,,
47514055,0,,,
47514056,0,,,
47514057,0,,,
47514058,0,,,
47514059,0,,,
47514060,0,,,
47514061,0,,,
47514062,0,,,
47514063,0,,,
47514064,0,,,
47514065,0,,,
47514066,0,,,
47514067,0,,,
47514068,0,,,
47514069,0,,,
47514070,0,,,
47514071,0,,,
47514072,0,,,
47514073,0,,,
47514074,0,,,
47514075,0,,,
47514076,0,,,
47514077,0,,,
47514078,0,,,
47514079,0,,,
47514080,0,,,
47514081,0,,,
47514082,0,,,
47514083,0,,,
47514084,0,,,
47514085,0,,,
47514086,0,,,
47514087,0,,,
47514088,0,,,
47514089,0,,,
47514090,0,,,
47514091,0,,,
47514092,0,,,
47514093,0,,,
47514094,0,,,
47514095,0,,,
47514096,0,,,
47514097,0,,,
47514098,0,,,
47514099,0,,,
47514100,0,,,
47514101,0,,,
47514102,0,,,
47514103,0,,,
47514104,0,,,
47514105,0,,,
47514106,0,,,
47514107,0,,,
47514108,0,,,
47514109,0,,,
47514110,0,,,
47514111,0,,,
47514112,0,,,
47514113,0,,,
47514114,0,,,
47514115,0,,,
47514116,0,,,
47514117,0,,,
47514118,0,,,
47514119,0,,,
47514120,0,,,
47514121,0,,,
47514122,0,,,
47514123,0,,,
47514124,0,,,
47514125,0,,,
47514126,0,,,
47514127,0,,,
47514128,0,,,
47514129,0,,,
47514130,0,,,
47514131,0,,,
47514132,0,,,
47514133,0,,,
47514134,0,,,
47514135,0,,,
47514136,0,,,
47514137,0,,,
47514138,0,,,
47514139,0,,,
47514140,0,,,
47514141,0,,,
47514142,0,,,
47514143,0,,,
47514144,0,,,
47514145,0,,,
47514146,0,,,
47514147,0,,,
47514148,0,,,
47514149,0,,,
47514150,0,,,
47514151,0,,,
47514152,0,,,
47514153,0,,,
47514154,0,,,
47514155,0,,,
47514156,0,,,
47514157,0,,,
47514158,0,,,
47514159,0,,,
47514160,0,,,
47514161,0,,,
47514162,0,,,
47514163,0,,,
47514164,0,,,
47514165,0,,,
47514166,0,,,
47514167,0,,,
47514168,0,,,
47514169,0,,,
47514170,0,,,
47514171,0,,,
47514172,0,,,
47514173,0,,,
47514174,0,,,
47514175,0,,,
47514176,0,,,
47514177,0,,,
47514178,0,,,
47514179,0,,,
47514180,0,,,
47514181,0,,,
47514182,0,,,
47514183,0,,,
47514184,0,,,
47514185,0,,,
47514186,0,,,
47514187,0,,,
47514188,0,,,
47514189,0,,,
47514190,0,,,
47514191,0,,,
47514192,0,,,
47514193,0,,,
47514194,0,,,
47514195,0,,,
47514196,0,,,
47514197,0,,,
47514198,0,,,
47514199,0,,,
47514200,0,,,
47514201,0,,,
47514202,0,,,
47514203,0,,,
47514204,0,,,
47514205,0,,,
47514206,0,,,
47514207,0,,,
47514208,0,,,
47514209,0,,,
47514210,0,,,
47514211,0,,,
47514212,0,,,
47514213,0,,,
47514214,0,,,
47514215,0,,,
47514216,0,,,
47514217,0,,,
47514218,0,,,
47514219,0,,,
47514220,0,,,
47514221,0,,,
47514222,0,,,
47514223,0,,,
47514224,0,,,
47514225,0,,,
47514226,0,,,
47514227,0,,,
47514228,0,,,
47514229,0,,,
47514230,0,,,
47514231,0,,,
47514232,0,,,
47514233,0,,,
47514234,0,,,
47514235,0,,,
47514236,0,,,
47514237,0,,,
47514238,0,,,
47514239,0,,,
47514240,0,,,
47514241,0,,,
47514242,0,,,
47514243,0,,,
47514244,0,,,
47514245,0,,,
47514246,0,,,
47514247,0,,,
47514248,0,,,
47514249,0,,,
47514250,0,,,
47514251,0,,,
47514252,0,,,
47514253,0,,,
47514254,0,,,
47514255,0,,,
47514256,0,,,
47514257,0,,,
47514258,0,,,
47514259,0,,,
47514260,0,,,
47514261,0,,,
47514262,0,,,
47514263,0,,,
47514264,0,,,
47514265,0,,,
47514266,0,,,
47514267,0,,,
47514268,0,,,
47514269,0,,,
47514270,0,,,
47514271,0,,,
47514272,0,,,
47514273,0,,,
47514274,0,,,
47514275,0,,,
47514276,0,,,
47514277,0,,,
47514278,0,,,
47514279,0,,,
47514280,0,,,
47514281,0,,,
47514282,0,,,
47514283,0,,,
47514284,0,,,
47514285,0,,,
47514286,0,,,
47514287,0,,,
47514288,0,,,
47514289,0,,,
47514290,0,,,
47514291,0,,,
47514292,0,,,
47514293,0,,,
47514294,0,,,
47514295,0,,,
47514296,0,,,
47514297,0,,,
47514298,0,,,
47514299,0,,,
47514300,0,,,
47514301,0,,,
47514302,0,,,
47514303,0,,,
47514304,0,,,
47514305,0,,,
47514306,0,,,
47514307,0,,,
47514308,0,,,
47514309,0,,,
47514310,0,,,
47514311,0,,,
47514312,0,,,
47514313,0,,,
47514314,0,,,
47514315,0,,,
47514316,0,,,
47514317,0,,,
47514318,0,,,
47514319,0,,,
47514320,0,,,
47514321,0,,,
47514322,0,,,
47514323,0,,,
47514324,0,,,
47514325,0,,,
47514326,0,,,
47514327,0,,,
47514328,0,,,
47514329,0,,,
47514330,0,,,
47514331,0,,,
47514332,0,,,
47514333,0,,,
47514334,0,,,
47514335,0,,,
47514336,0,,,
47514337,0,,,
47514338,0,,,
47514339,0,,,
47514340,0,,,
47514341,0,,,
47514342,0,,,
47514343,0,,,
47514344,0,,,
47514345,0,,,
47514346,0,,,
47514347,0,,,
47514348,0,,,
47514349,0,,,
47514350,0,,,
47514351,0,,,
47514352,0,,,
47514353,0,,,
47514354,0,,,
47514355,0,,,
47514356,0,,,
47514357,0,,,
47514358,0,,,
47514359,0,,,
47514360,0,,,
47514361,0,,,
47514362,0,,,
47514363,0,,,
47514364,0,,,
47514365,0,,,
47514366,0,,,
47514367,0,,,
47514368,0,,,
47514369,0,,,
47514370,0,,,
47514371,0,,,
47514372,0,,,
47514373,0,,,
47514374,0,,,
47514375,0,,,
47514376,0,,,
47514377,0,,,
47514378,0,,,
47514379,0,,,
47514380,0,,,
47514381,0,,,
47514382,0,,,
47514383,0,,,
47514384,0,,,
47514385,0,,,
47514386,0,,,
47514387,0,,,
47514388,0,,,
47514389,0,,,
47514390,0,,,
47514391,0,,,
47514392,0,,,
47514393,0,,,
47514394,0,,,
47514395,0,,,
47514396,0,,,
47514397,0,,,
47514398,0,,,
47514399,0,,,
47514400,0,,,
47514401,0,,,
47514402,0,,,
47514403,0,,,
47514404,0,,,
47514405,0,,,
47514406,0,,,
47514407,0,,,
47514408,0,,,
47514409,0,,,
47514410,0,,,
47514411,0,,,
47514412,0,,,
47514413,0,,,
47514414,0,,,
47514415,0,,,
47514416,0,,,
47514417,0,,,
47514418,0,,,
47514419,0,,,
47514420,0,,,
47514421,0,,,
47514422,0,,,
47514423,0,,,
47514424,0,,,
47514425,0,,,
47514426,0,,,
47514427,0,,,
47514428,0,,,
47514429,0,,,
47514430,0,,,
47514431,0,,,
47514432,0,,,
47514433,0,,,
47514434,0,,,
47514435,0,,,
47514436,0,,,
47514437,0,,,
47514438,0,,,
47514439,0,,,
47514440,0,,,
47514441,0,,,
47514442,0,,,
47514443,0,,,
47514444,0,,,
47514445,0,,,
47514446,0,,,
47514447,0,,,
47514448,0,,,
47514449,0,,,
47514450,0,,,
47514451,0,,,
47514452,0,,,
47514453,0,,,
47514454,0,,,
47514455,0,,,
47514456,0,,,
47514457,0,,,
47514458,0,,,
47514459,0,,,
47514460,0,,,
47514461,0,,,
47514462,0,,,
47514463,0,,,
47514464,0,,,
47514465,0,,,
47514466,0,,,
47514467,0,,,
47514468,0,,,
47514469,0,,,
47514470,0,,,
47514471,0,,,
47514472,0,,,
47514473,0,,,
47514474,0,,,
47514475,0,,,
47514476,0,,,
47514477,0,,,
47514478,0,,,
47514479,0,,,
47514480,0,,,
47514481,0,,,
47514482,0,,,
47514483,0,,,
47514484,0,,,
47514485,0,,,
47514486,0,,,
47514487,0,,,
47514488,0,,,
47514489,0,,,
47514490,0,,,
47514491,0,,,
47514492,0,,,
47514493,0,,,
47514494,0,,,
47514495,0,,,
47514496,0,,,
47514497,0,,,
47514498,0,,,
47514499,0,,,
47514500,0,,,
47514501,0,,,
47514502,0,,,
47514503,0,,,
47514504,0,,,
47514505,0,,,
47514506,0,,,
47514507,0,,,
47514508,0,,,
47514509,0,,,
47514510,0,,,
47514511,0,,,
47514512,0,,,
47514513,0,,,
47514514,0,,,
47514515,0,,,
47514516,0,,,
47514517,0,,,
47514518,0,,,
47514519,0,,,
47514520,0,,,
47514521,0,,,
47514522,0,,,
47514523,0,,,
47514524,0,,,
47514525,0,,,
47514526,0,,,
47514527,0,,,
47514528,0,,,
47514529,0,,,
47514530,0,,,
47514531,0,,,
47514532,0,,,
47514533,0,,,
47514534,0,,,
47514535,0,,,
47514536,0,,,
47514537,0,,,
47514538,0,,,
47514539,0,,,
47514540,0,,,
47514541,0,,,
47514542,0,,,
47514543,0,,,
47514544,0,,,
47514545,0,,,
47514546,0,,,
47514547,0,,,
47514548,0,,,
47514549,0,,,
47514550,0,,,
47514551,0,,,
47514552,0,,,
47514553,0,,,
47514554,0,,,
47514555,0,,,
47514556,0,,,
47514557,0,,,
47514558,0,,,
47514559,0,,,
47514560,0,,,
47514561,0,,,
47514562,0,,,
47514563,0,,,
47514564,0,,,
47514565,0,,,
47514566,0,,,
47514567,0,,,
47514568,0,,,
47514569,0,,,
47514570,0,,,
47514571,0,,,
47514572,0,,,
47514573,0,,,
47514574,0,,,
47514575,0,,,
47514576,0,,,
47514577,0,,,
47514578,0,,,
47514579,0,,,
47514580,0,,,
47514581,0,,,
47514582,0,,,
47514583,0,,,
47514584,0,,,
47514585,0,,,
47514586,0,,,
47514587,0,,,
47514588,0,,,
47514589,0,,,
47514590,0,,,
47514591,0,,,
47514592,0,,,
47514593,0,,,
47514594,0,,,
47514595,0,,,
47514596,0,,,
47514597,0,,,
47514598,0,,,
47514599,0,,,
47514600,0,,,
47514601,0,,,
47514602,0,,,
47514603,0,,,
47514604,0,,,
47514605,0,,,
47514606,0,,,
47514607,0,,,
47514608,0,,,
47514609,0,,,
47514610,0,,,
47514611,0,,,
47514612,0,,,
47514613,0,,,
47514614,0,,,
47514615,0,,,
47514616,0,,,
47514617,0,,,
47514618,0,,,
47514619,0,,,
47514620,0,,,
47514621,0,,,
47514622,0,,,
47514623,0,,,
47514624,0,,,
47514625,0,,,
47514626,0,,,
47514627,0,,,
47514628,0,,,
47514629,0,,,
47514630,0,,,
47514631,0,,,
47514632,0,,,
47514633,0,,,
47514634,0,,,
47514635,0,,,
47514636,0,,,
47514637,0,,,
47514638,0,,,
47514639,0,,,
47514640,0,,,
47514641,0,,,
