col1,co2,Columna1,Columna2,Columna2
08173255,0,,,
08173256,0,,,
08173257,0,,,
08173258,0,,,
08173259,0,,,
08173260,0,,,
08173261,0,,,
08173262,0,,,
08173263,0,,,
08173264,0,,,
08173265,0,,,
08173266,0,,,
08173267,0,,,
08173268,0,,,
08173269,0,,,
08173270,0,,,
08173271,0,,,
08173272,0,,,
08173273,0,,,
08173274,0,,,
08173275,0,,,
08173276,0,,,
08173277,0,,,
08173278,0,,,
08173279,0,,,
08173280,0,,,
08173281,0,,,
08173282,0,,,
08173283,0,,,
08173284,0,,,
08173285,0,,,
08173286,0,,,
08173287,0,,,
08173288,0,,,
08173289,0,,,
08173290,0,,,
08173291,0,,,
08173292,0,,,
08173293,0,,,
08173294,0,,,
08173295,0,,,
08173296,0,,,
08173297,0,,,
08173298,0,,,
08173299,0,,,
08173300,0,,,
08173301,0,,,
08173302,0,,,
08173303,0,,,
08173304,0,,,
08173305,0,,,
08173306,0,,,
08173307,0,,,
08173308,0,,,
08173309,0,,,
08173310,0,,,
08173311,0,,,
08173312,0,,,
08173313,0,,,
08173314,0,,,
08173315,0,,,
08173316,0,,,
08173317,0,,,
08173318,0,,,
08173319,0,,,
08173320,0,,,
08173321,0,,,
08173322,0,,,
08173323,0,,,
08173324,0,,,
08173325,0,,,
08173326,0,,,
08173327,0,,,
08173328,0,,,
08173329,0,,,
08173330,0,,,
08173331,0,,,
08173332,0,,,
08173333,0,,,
08173334,0,,,
08173335,0,,,
08173336,0,,,
08173337,0,,,
08173338,0,,,
08173339,0,,,
08173340,0,,,
08173341,0,,,
08173342,0,,,
08173343,0,,,
08173344,0,,,
08173345,0,,,
08173346,0,,,
08173347,0,,,
08173348,0,,,
08173349,0,,,
08173350,0,,,
08173351,0,,,
08173352,0,,,
08173353,0,,,
08173354,0,,,
08173355,0,,,
08173356,0,,,
08173357,0,,,
08173358,0,,,
08173359,0,,,
08173360,0,,,
08173361,0,,,
08173362,0,,,
08173363,0,,,
08173364,0,,,
08173365,0,,,
08173366,0,,,
08173367,0,,,
08173368,0,,,
08173369,0,,,
08173370,0,,,
08173371,0,,,
08173372,0,,,
08173373,0,,,
08173374,0,,,
08173375,0,,,
08173376,0,,,
08173377,0,,,
08173378,0,,,
08173379,0,,,
08173380,0,,,
08173381,0,,,
08173382,0,,,
08173383,0,,,
08173384,0,,,
08173385,0,,,
08173386,0,,,
08173387,0,,,
08173388,0,,,
08173389,0,,,
08173390,0,,,
08173391,0,,,
08173392,0,,,
08173393,0,,,
08173394,0,,,
08173395,0,,,
08173396,0,,,
08173397,0,,,
08173398,0,,,
08173399,0,,,
08173400,0,,,
08173401,0,,,
08173402,0,,,
08173403,0,,,
08173404,0,,,
08173405,0,,,
08173406,0,,,
08173407,0,,,
08173408,0,,,
08173409,0,,,
08173410,0,,,
08173411,0,,,
08173412,0,,,
08173413,0,,,
08173414,0,,,
08173415,0,,,
08173416,0,,,
08173417,0,,,
08173418,0,,,
08173419,0,,,
08173420,0,,,
08173421,0,,,
08173422,0,,,
08173423,0,,,
08173424,0,,,
08173425,0,,,
08173426,0,,,
08173427,0,,,
08173428,0,,,
08173429,0,,,
08173430,0,,,
08173431,0,,,
08173432,0,,,
08173433,0,,,
08173434,0,,,
08173435,0,,,
08173436,0,,,
08173437,0,,,
08173438,0,,,
08173439,0,,,
08173440,0,,,
08173441,0,,,
08173442,0,,,
08173443,0,,,
08173444,0,,,
08173445,0,,,
08173446,0,,,
08173447,0,,,
08173448,0,,,
08173449,0,,,
08173450,0,,,
08173451,0,,,
08173452,0,,,
08173453,0,,,
08173454,0,,,
08173455,0,,,
08173456,0,,,
08173457,0,,,
08173458,0,,,
08173459,0,,,
08173460,0,,,
08173461,0,,,
08173462,0,,,
08173463,0,,,
08173464,0,,,
08173465,0,,,
08173466,0,,,
08173467,0,,,
08173468,0,,,
08173469,0,,,
08173470,0,,,
08173471,0,,,
08173472,0,,,
08173473,0,,,
08173474,0,,,
08173475,0,,,
08173476,0,,,
08173477,0,,,
08173478,0,,,
08173479,0,,,
08173480,0,,,
08173481,0,,,
08173482,0,,,
08173483,0,,,
08173484,0,,,
08173485,0,,,
08173486,0,,,
08173487,0,,,
08173488,0,,,
08173489,0,,,
08173490,0,,,
08173491,0,,,
08173492,0,,,
08173493,0,,,
08173494,0,,,
08173495,0,,,
08173496,0,,,
08173497,0,,,
08173498,0,,,
08173499,0,,,
08173500,0,,,
08173501,0,,,
08173502,0,,,
08173503,0,,,
08173504,0,,,
08173505,0,,,
08173506,0,,,
08173507,0,,,
08173508,0,,,
08173509,0,,,
08173510,0,,,
08173511,0,,,
08173512,0,,,
08173513,0,,,
08173514,0,,,
08173515,0,,,
08173516,0,,,
08173517,0,,,
08173518,0,,,
08173519,0,,,
08173520,0,,,
08173521,0,,,
08173522,0,,,
08173523,0,,,
08173524,0,,,
08173525,0,,,
08173526,0,,,
08173527,0,,,
08173528,0,,,
08173529,0,,,
08173530,0,,,
08173531,0,,,
08173532,0,,,
08173533,0,,,
08173534,0,,,
08173535,0,,,
08173536,0,,,
08173537,0,,,
08173538,0,,,
08173539,0,,,
08173540,0,,,
08173541,0,,,
08173542,0,,,
08173543,0,,,
08173544,0,,,
08173545,0,,,
08173546,0,,,
08173547,0,,,
08173548,0,,,
08173549,0,,,
08173550,0,,,
08173551,0,,,
08173552,0,,,
08173553,0,,,
08173554,0,,,
08173555,0,,,
08173556,0,,,
08173557,0,,,
08173558,0,,,
08173559,0,,,
08173560,0,,,
08173561,0,,,
08173562,0,,,
08173563,0,,,
08173564,0,,,
08173565,0,,,
08173566,0,,,
08173567,0,,,
08173568,0,,,
08173569,0,,,
08173570,0,,,
08173571,0,,,
08173572,0,,,
08173573,0,,,
08173574,0,,,
08173575,0,,,
08173576,0,,,
08173577,0,,,
08173578,0,,,
08173579,0,,,
08173580,0,,,
08173581,0,,,
08173582,0,,,
08173583,0,,,
08173584,0,,,
08173585,0,,,
08173586,0,,,
08173587,0,,,
08173588,0,,,
08173589,0,,,
08173590,0,,,
08173591,0,,,
08173592,0,,,
08173593,0,,,
08173594,0,,,
08173595,0,,,
08173596,0,,,
08173597,0,,,
08173598,0,,,
08173599,0,,,
08173600,0,,,
08173601,0,,,
08173602,0,,,
08173603,0,,,
08173604,0,,,
08173605,0,,,
08173606,0,,,
08173607,0,,,
08173608,0,,,
08173609,0,,,
08173610,0,,,
08173611,0,,,
08173612,0,,,
08173613,0,,,
08173614,0,,,
08173615,0,,,
08173616,0,,,
08173617,0,,,
08173618,0,,,
08173619,0,,,
08173620,0,,,
08173621,0,,,
08173622,0,,,
08173623,0,,,
08173624,0,,,
08173625,0,,,
08173626,0,,,
08173627,0,,,
08173628,0,,,
08173629,0,,,
08173630,0,,,
08173631,0,,,
08173632,0,,,
08173633,0,,,
08173634,0,,,
08173635,0,,,
08173636,0,,,
08173637,0,,,
08173638,0,,,
08173639,0,,,
08173640,0,,,
08173641,0,,,
08173642,0,,,
08173643,0,,,
08173644,0,,,
08173645,0,,,
08173646,0,,,
08173647,0,,,
08173648,0,,,
08173649,0,,,
08173650,0,,,
08173651,0,,,
08173652,0,,,
08173653,0,,,
08173654,0,,,
08173655,0,,,
08173656,0,,,
08173657,0,,,
08173658,0,,,
08173659,0,,,
08173660,0,,,
08173661,0,,,
08173662,0,,,
08173663,0,,,
08173664,0,,,
08173665,0,,,
08173666,0,,,
08173667,0,,,
08173668,0,,,
08173669,0,,,
08173670,0,,,
08173671,0,,,
08173672,0,,,
08173673,0,,,
08173674,0,,,
08173675,0,,,
08173676,0,,,
08173677,0,,,
08173678,0,,,
08173679,0,,,
08173680,0,,,
08173681,0,,,
08173682,0,,,
08173683,0,,,
08173684,0,,,
08173685,0,,,
08173686,0,,,
08173687,0,,,
08173688,0,,,
08173689,0,,,
08173690,0,,,
08173691,0,,,
08173692,0,,,
08173693,0,,,
08173694,0,,,
08173695,0,,,
08173696,0,,,
08173697,0,,,
08173698,0,,,
08173699,0,,,
08173700,0,,,
08173701,0,,,
08173702,0,,,
08173703,0,,,
08173704,0,,,
08173705,0,,,
08173706,0,,,
08173707,0,,,
08173708,0,,,
08173709,0,,,
08173710,0,,,
08173711,0,,,
08173712,0,,,
08173713,0,,,
08173714,0,,,
08173715,0,,,
08173716,0,,,
08173717,0,,,
08173718,0,,,
08173719,0,,,
08173720,0,,,
08173721,0,,,
08173722,0,,,
08173723,0,,,
08173724,0,,,
08173725,0,,,
08173726,0,,,
08173727,0,,,
08173728,0,,,
08173729,0,,,
08173730,0,,,
08173731,0,,,
08173732,0,,,
08173733,0,,,
08173734,0,,,
08173735,0,,,
08173736,0,,,
08173737,0,,,
08173738,0,,,
08173739,0,,,
08173740,0,,,
08173741,0,,,
08173742,0,,,
08173743,0,,,
08173744,0,,,
08173745,0,,,
08173746,0,,,
08173747,0,,,
08173748,0,,,
08173749,0,,,
08173750,0,,,
08173751,0,,,
08173752,0,,,
08173753,0,,,
08173754,0,,,
08173755,0,,,
08173756,0,,,
08173757,0,,,
08173758,0,,,
08173759,0,,,
08173760,0,,,
08173761,0,,,
08173762,0,,,
08173763,0,,,
08173764,0,,,
08173765,0,,,
08173766,0,,,
08173767,0,,,
08173768,0,,,
08173769,0,,,
08173770,0,,,
08173771,0,,,
08173772,0,,,
08173773,0,,,
08173774,0,,,
08173775,0,,,
08173776,0,,,
08173777,0,,,
08173778,0,,,
08173779,0,,,
08173780,0,,,
08173781,0,,,
08173782,0,,,
08173783,0,,,
08173784,0,,,
08173785,0,,,
08173786,0,,,
08173787,0,,,
08173788,0,,,
08173789,0,,,
08173790,0,,,
08173791,0,,,
08173792,0,,,
08173793,0,,,
08173794,0,,,
08173795,0,,,
08173796,0,,,
08173797,0,,,
08173798,0,,,
08173799,0,,,
08173800,0,,,
08173801,0,,,
08173802,0,,,
08173803,0,,,
08173804,0,,,
08173805,0,,,
08173806,0,,,
08173807,0,,,
08173808,0,,,
08173809,0,,,
08173810,0,,,
08173811,0,,,
08173812,0,,,
08173813,0,,,
08173814,0,,,
08173815,0,,,
08173816,0,,,
08173817,0,,,
08173818,0,,,
08173819,0,,,
08173820,0,,,
08173821,0,,,
08173822,0,,,
08173823,0,,,
08173824,0,,,
08173825,0,,,
08173826,0,,,
08173827,0,,,
08173828,0,,,
08173829,0,,,
08173830,0,,,
08173831,0,,,
08173832,0,,,
08173833,0,,,
08173834,0,,,
08173835,0,,,
08173836,0,,,
08173837,0,,,
08173838,0,,,
08173839,0,,,
08173840,0,,,
08173841,0,,,
08173842,0,,,
08173843,0,,,
08173844,0,,,
08173845,0,,,
08173846,0,,,
08173847,0,,,
08173848,0,,,
08173849,0,,,
08173850,0,,,
08173851,0,,,
08173852,0,,,
08173853,0,,,
08173854,0,,,
08173855,0,,,
08173856,0,,,
08173857,0,,,
08173858,0,,,
08173859,0,,,
08173860,0,,,
08173861,0,,,
08173862,0,,,
08173863,0,,,
08173864,0,,,
08173865,0,,,
08173866,0,,,
08173867,0,,,
08173868,0,,,
08173869,0,,,
08173870,0,,,
08173871,0,,,
08173872,0,,,
08173873,0,,,
08173874,0,,,
08173875,0,,,
08173876,0,,,
08173877,0,,,
08173878,0,,,
08173879,0,,,
08173880,0,,,
08173881,0,,,
08173882,0,,,
08173883,0,,,
08173884,0,,,
08173885,0,,,
08173886,0,,,
08173887,0,,,
08173888,0,,,
08173889,0,,,
08173890,0,,,
08173891,0,,,
08173892,0,,,
08173893,0,,,
08173894,0,,,
08173895,0,,,
08173896,0,,,
08173897,0,,,
08173898,0,,,
08173899,0,,,
08173900,0,,,
08173901,0,,,
08173902,0,,,
08173903,0,,,
08173904,0,,,
08173905,0,,,
08173906,0,,,
08173907,0,,,
08173908,0,,,
08173909,0,,,
08173910,0,,,
08173911,0,,,
08173912,0,,,
08173913,0,,,
08173914,0,,,
08173915,0,,,
08173916,0,,,
08173917,0,,,
08173918,0,,,
08173919,0,,,
08173920,0,,,
08173921,0,,,
08173922,0,,,
08173923,0,,,
08173924,0,,,
08173925,0,,,
08173926,0,,,
08173927,0,,,
08173928,0,,,
08173929,0,,,
08173930,0,,,
08173931,0,,,
08173932,0,,,
08173933,0,,,
08173934,0,,,
08173935,0,,,
08173936,0,,,
08173937,0,,,
08173938,0,,,
08173939,0,,,
08173940,0,,,
08173941,0,,,
08173942,0,,,
08173943,0,,,
08173944,0,,,
08173945,0,,,
08173946,0,,,
08173947,0,,,
08173948,0,,,
08173949,0,,,
08173950,0,,,
08173951,0,,,
08173952,0,,,
08173953,0,,,
08173954,0,,,
08173955,0,,,
08173956,0,,,
08173957,0,,,
08173958,0,,,
08173959,0,,,
08173960,0,,,
08173961,0,,,
08173962,0,,,
08173963,0,,,
08173964,0,,,
08173965,0,,,
08173966,0,,,
08173967,0,,,
08173968,0,,,
08173969,0,,,
08173970,0,,,
08173971,0,,,
08173972,0,,,
08173973,0,,,
08173974,0,,,
08173975,0,,,
08173976,0,,,
08173977,0,,,
08173978,0,,,
08173979,0,,,
08173980,0,,,
08173981,0,,,
08173982,0,,,
08173983,0,,,
08173984,0,,,
08173985,0,,,
08173986,0,,,
08173987,0,,,
08173988,0,,,
08173989,0,,,
08173990,0,,,
08173991,0,,,
08173992,0,,,
08173993,0,,,
08173994,0,,,
08173995,0,,,
08173996,0,,,
08173997,0,,,
08173998,0,,,
08173999,0,,,
08174000,0,,,
08174001,0,,,
08174002,0,,,
08174003,0,,,
08174004,0,,,
08174005,0,,,
08174006,0,,,
08174007,0,,,
08174008,0,,,
08174009,0,,,
08174010,0,,,
08174011,0,,,
08174012,0,,,
08174013,0,,,
08174014,0,,,
08174015,0,,,
08174016,0,,,
08174017,0,,,
08174018,0,,,
08174019,0,,,
08174020,0,,,
08174021,0,,,
08174022,0,,,
08174023,0,,,
08174024,0,,,
08174025,0,,,
08174026,0,,,
08174027,0,,,
08174028,0,,,
08174029,0,,,
08174030,0,,,
08174031,0,,,
08174032,0,,,
08174033,0,,,
08174034,0,,,
08174035,0,,,
08174036,0,,,
08174037,0,,,
08174038,0,,,
08174039,0,,,
08174040,0,,,
08174041,0,,,
08174042,0,,,
08174043,0,,,
08174044,0,,,
08174045,0,,,
08174046,0,,,
08174047,0,,,
08174048,0,,,
08174049,0,,,
08174050,0,,,
08174051,0,,,
08174052,0,,,
08174053,0,,,
08174054,0,,,
08174055,0,,,
08174056,0,,,
08174057,0,,,
08174058,0,,,
08174059,0,,,
08174060,0,,,
08174061,0,,,
08174062,0,,,
08174063,0,,,
08174064,0,,,
08174065,0,,,
08174066,0,,,
08174067,0,,,
08174068,0,,,
08174069,0,,,
08174070,0,,,
08174071,0,,,
08174072,0,,,
08174073,0,,,
08174074,0,,,
08174075,0,,,
08174076,0,,,
08174077,0,,,
08174078,0,,,
08174079,0,,,
08174080,0,,,
08174081,0,,,
08174082,0,,,
08174083,0,,,
08174084,0,,,
08174085,0,,,
08174086,0,,,
08174087,0,,,
08174088,0,,,
08174089,0,,,
08174090,0,,,
08174091,0,,,
08174092,0,,,
08174093,0,,,
08174094,0,,,
08174095,0,,,
08174096,0,,,
08174097,0,,,
08174098,0,,,
08174099,0,,,
08174100,0,,,
08174101,0,,,
08174102,0,,,
08174103,0,,,
08174104,0,,,
08174105,0,,,
08174106,0,,,
08174107,0,,,
08174108,0,,,
08174109,0,,,
08174110,0,,,
08174111,0,,,
08174112,0,,,
08174113,0,,,
08174114,0,,,
08174115,0,,,
08174116,0,,,
08174117,0,,,
08174118,0,,,
08174119,0,,,
08174120,0,,,
08174121,0,,,
08174122,0,,,
08174123,0,,,
08174124,0,,,
08174125,0,,,
08174126,0,,,
08174127,0,,,
08174128,0,,,
08174129,0,,,
08174130,0,,,
08174131,0,,,
08174132,0,,,
08174133,0,,,
08174134,0,,,
08174135,0,,,
08174136,0,,,
08174137,0,,,
08174138,0,,,
08174139,0,,,
08174140,0,,,
08174141,0,,,
08174142,0,,,
08174143,0,,,
08174144,0,,,
08174145,0,,,
08174146,0,,,
08174147,0,,,
08174148,0,,,
08174149,0,,,
08174150,0,,,
08174151,0,,,
08174152,0,,,
08174153,0,,,
08174154,0,,,
08174155,0,,,
08174156,0,,,
08174157,0,,,
08174158,0,,,
08174159,0,,,
08174160,0,,,
08174161,0,,,
08174162,0,,,
08174163,0,,,
08174164,0,,,
08174165,0,,,
08174166,0,,,
08174167,0,,,
08174168,0,,,
08174169,0,,,
08174170,0,,,
08174171,0,,,
08174172,0,,,
08174173,0,,,
08174174,0,,,
08174175,0,,,
08174176,0,,,
08174177,0,,,
08174178,0,,,
08174179,0,,,
08174180,0,,,
08174181,0,,,
08174182,0,,,
08174183,0,,,
08174184,0,,,
08174185,0,,,
08174186,0,,,
08174187,0,,,
08174188,0,,,
08174189,0,,,
08174190,0,,,
08174191,0,,,
08174192,0,,,
08174193,0,,,
08174194,0,,,
08174195,0,,,
08174196,0,,,
08174197,0,,,
08174198,0,,,
08174199,0,,,
08174200,0,,,
08174201,0,,,
08174202,0,,,
08174203,0,,,
08174204,0,,,
08174205,0,,,
08174206,0,,,
08174207,0,,,
08174208,0,,,
08174209,0,,,
08174210,0,,,
08174211,0,,,
08174212,0,,,
08174213,0,,,
08174214,0,,,
08174215,0,,,
08174216,0,,,
08174217,0,,,
08174218,0,,,
08174219,0,,,
08174220,0,,,
08174221,0,,,
08174222,0,,,
08174223,0,,,
08174224,0,,,
08174225,0,,,
08174226,0,,,
08174227,0,,,
08174228,0,,,
08174229,0,,,
08174230,0,,,
08174231,0,,,
08174232,0,,,
08174233,0,,,
08174234,0,,,
08174235,0,,,
08174236,0,,,
08174237,0,,,
08174238,0,,,
08174239,0,,,
08174240,0,,,
08174241,0,,,
08174242,0,,,
08174243,0,,,
08174244,0,,,
08174245,0,,,
08174246,0,,,
08174247,0,,,
08174248,0,,,
08174249,0,,,
08174250,0,,,
08174251,0,,,
08174252,0,,,
08174253,0,,,
08174254,0,,,
08174255,0,,,
08174256,0,,,
08174257,0,,,
08174258,0,,,
08174259,0,,,
08174260,0,,,
08174261,0,,,
08174262,0,,,
08174263,0,,,
08174264,0,,,
08174265,0,,,
08174266,0,,,
08174267,0,,,
08174268,0,,,
08174269,0,,,
08174270,0,,,
08174271,0,,,
08174272,0,,,
08174273,0,,,
08174274,0,,,
08174275,0,,,
08174276,0,,,
08174277,0,,,
08174278,0,,,
08174279,0,,,
08174280,0,,,
08174281,0,,,
08174282,0,,,
08174283,0,,,
08174284,0,,,
08174285,0,,,
08174286,0,,,
08174287,0,,,
08174288,0,,,
08174289,0,,,
08174290,0,,,
08174291,0,,,
08174292,0,,,
08174293,0,,,
08174294,0,,,
08174295,0,,,
08174296,0,,,
08174297,0,,,
08174298,0,,,
08174299,0,,,
08174300,0,,,
08174301,0,,,
08174302,0,,,
08174303,0,,,
08174304,0,,,
08174305,0,,,
08174306,0,,,
08174307,0,,,
08174308,0,,,
08174309,0,,,
08174310,0,,,
08174311,0,,,
08174312,0,,,
08174313,0,,,
08174314,0,,,
08174315,0,,,
08174316,0,,,
08174317,0,,,
08174318,0,,,
08174319,0,,,
08174320,0,,,
08174321,0,,,
08174322,0,,,
08174323,0,,,
08174324,0,,,
08174325,0,,,
08174326,0,,,
08174327,0,,,
08174328,0,,,
08174329,0,,,
08174330,0,,,
08174331,0,,,
08174332,0,,,
08174333,0,,,
08174334,0,,,
08174335,0,,,
08174336,0,,,
08174337,0,,,
08174338,0,,,
08174339,0,,,
08174340,0,,,
08174341,0,,,
08174342,0,,,
08174343,0,,,
08174344,0,,,
08174345,0,,,
08174346,0,,,
08174347,0,,,
08174348,0,,,
08174349,0,,,
08174350,0,,,
08174351,0,,,
08174352,0,,,
08174353,0,,,
08174354,0,,,
08174355,0,,,
08174356,0,,,
08174357,0,,,
08174358,0,,,
08174359,0,,,
08174360,0,,,
08174361,0,,,
08174362,0,,,
08174363,0,,,
08174364,0,,,
08174365,0,,,
08174366,0,,,
08174367,0,,,
08174368,0,,,
08174369,0,,,
08174370,0,,,
08174371,0,,,
08174372,0,,,
08174373,0,,,
08174374,0,,,
08174375,0,,,
08174376,0,,,
08174377,0,,,
08174378,0,,,
08174379,0,,,
08174380,0,,,
08174381,0,,,
08174382,0,,,
08174383,0,,,
08174384,0,,,
08174385,0,,,
08174386,0,,,
08174387,0,,,
08174388,0,,,
08174389,0,,,
08174390,0,,,
08174391,0,,,
08174392,0,,,
08174393,0,,,
08174394,0,,,
08174395,0,,,
08174396,0,,,
08174397,0,,,
08174398,0,,,
08174399,0,,,
08174400,0,,,
08174401,0,,,
08174402,0,,,
08174403,0,,,
08174404,0,,,
08174405,0,,,
08174406,0,,,
08174407,0,,,
08174408,0,,,
08174409,0,,,
08174410,0,,,
08174411,0,,,
08174412,0,,,
08174413,0,,,
08174414,0,,,
08174415,0,,,
08174416,0,,,
08174417,0,,,
08174418,0,,,
08174419,0,,,
08174420,0,,,
08174421,0,,,
08174422,0,,,
08174423,0,,,
08174424,0,,,
08174425,0,,,
08174426,0,,,
08174427,0,,,
08174428,0,,,
08174429,0,,,
08174430,0,,,
08174431,0,,,
08174432,0,,,
08174433,0,,,
08174434,0,,,
08174435,0,,,
08174436,0,,,
08174437,0,,,
08174438,0,,,
08174439,0,,,
08174440,0,,,
08174441,0,,,
08174442,0,,,
08174443,0,,,
08174444,0,,,
08174445,0,,,
08174446,0,,,
08174447,0,,,
08174448,0,,,
08174449,0,,,
08174450,0,,,
08174451,0,,,
08174452,0,,,
08174453,0,,,
08174454,0,,,
08174455,0,,,
08174456,0,,,
08174457,0,,,
08174458,0,,,
08174459,0,,,
08174460,0,,,
08174461,0,,,
08174462,0,,,
08174463,0,,,
08174464,0,,,
08174465,0,,,
08174466,0,,,
08174467,0,,,
08174468,0,,,
08174469,0,,,
08174470,0,,,
08174471,0,,,
08174472,0,,,
08174473,0,,,
08174474,0,,,
08174475,0,,,
08174476,0,,,
08174477,0,,,
08174478,0,,,
08174479,0,,,
08174480,0,,,
08174481,0,,,
08174482,0,,,
08174483,0,,,
08174484,0,,,
08174485,0,,,
08174486,0,,,
08174487,0,,,
08174488,0,,,
08174489,0,,,
08174490,0,,,
08174491,0,,,
08174492,0,,,
08174493,0,,,
08174494,0,,,
08174495,0,,,
08174496,0,,,
08174497,0,,,
08174498,0,,,
08174499,0,,,
08174500,0,,,
08174501,0,,,
08174502,0,,,
08174503,0,,,
08174504,0,,,
08174505,0,,,
08174506,0,,,
08174507,0,,,
08174508,0,,,
08174509,0,,,
08174510,0,,,
08174511,0,,,
08174512,0,,,
08174513,0,,,
08174514,0,,,
08174515,0,,,
08174516,0,,,
08174517,0,,,
08174518,0,,,
08174519,0,,,
08174520,0,,,
08174521,0,,,
08174522,0,,,
08174523,0,,,
08174524,0,,,
08174525,0,,,
08174526,0,,,
08174527,0,,,
08174528,0,,,
08174529,0,,,
08174530,0,,,
08174531,0,,,
08174532,0,,,
08174533,0,,,
08174534,0,,,
08174535,0,,,
08174536,0,,,
08174537,0,,,
08174538,0,,,
08174539,0,,,
08174540,0,,,
08174541,0,,,
08174542,0,,,
08174543,0,,,
08174544,0,,,
08174545,0,,,
08174546,0,,,
08174547,0,,,
08174548,0,,,
08174549,0,,,
08174550,0,,,
08174551,0,,,
08174552,0,,,
08174553,0,,,
08174554,0,,,
08174555,0,,,
08174556,0,,,
08174557,0,,,
08174558,0,,,
08174559,0,,,
08174560,0,,,
08174561,0,,,
08174562,0,,,
08174563,0,,,
08174564,0,,,
08174565,0,,,
08174566,0,,,
08174567,0,,,
08174568,0,,,
08174569,0,,,
08174570,0,,,
08174571,0,,,
08174572,0,,,
08174573,0,,,
08174574,0,,,
08174575,0,,,
08174576,0,,,
08174577,0,,,
08174578,0,,,
08174579,0,,,
08174580,0,,,
08174581,0,,,
08174582,0,,,
08174583,0,,,
08174584,0,,,
08174585,0,,,
08174586,0,,,
08174587,0,,,
08174588,0,,,
08174589,0,,,
08174590,0,,,
08174591,0,,,
08174592,0,,,
08174593,0,,,
08174594,0,,,
08174595,0,,,
08174596,0,,,
08174597,0,,,
08174598,0,,,
08174599,0,,,
08174600,0,,,
08174601,0,,,
08174602,0,,,
08174603,0,,,
08174604,0,,,
08174605,0,,,
08174606,0,,,
08174607,0,,,
08174608,0,,,
08174609,0,,,
08174610,0,,,
08174611,0,,,
08174612,0,,,
08174613,0,,,
08174614,0,,,
08174615,0,,,
08174616,0,,,
08174617,0,,,
08174618,0,,,
08174619,0,,,
08174620,0,,,
08174621,0,,,
08174622,0,,,
08174623,0,,,
08174624,0,,,
08174625,0,,,
08174626,0,,,
08174627,0,,,
08174628,0,,,
08174629,0,,,
08174630,0,,,
08174631,0,,,
08174632,0,,,
08174633,0,,,
08174634,0,,,
08174635,0,,,
08174636,0,,,
08174637,0,,,
08174638,0,,,
08174639,0,,,
08174640,0,,,
08174641,0,,,
08174642,0,,,
08174643,0,,,
08174644,0,,,
08174645,0,,,
08174646,0,,,
08174647,0,,,
08174648,0,,,
08174649,0,,,
08174650,0,,,
08174651,0,,,
08174652,0,,,
08174653,0,,,
08174654,0,,,
08174655,0,,,
08174656,0,,,
08174657,0,,,
08174658,0,,,
08174659,0,,,
08174660,0,,,
08174661,0,,,
08174662,0,,,
08174663,0,,,
08174664,0,,,
08174665,0,,,
08174666,0,,,
08174667,0,,,
08174668,0,,,
08174669,0,,,
08174670,0,,,
08174671,0,,,
08174672,0,,,
08174673,0,,,
08174674,0,,,
08174675,0,,,
08174676,0,,,
08174677,0,,,
08174678,0,,,
08174679,0,,,
08174680,0,,,
08174681,0,,,
08174682,0,,,
08174683,0,,,
08174684,0,,,
08174685,0,,,
08174686,0,,,
08174687,0,,,
08174688,0,,,
08174689,0,,,
08174690,0,,,
08174691,0,,,
08174692,0,,,
08174693,0,,,
08174694,0,,,
08174695,0,,,
08174696,0,,,
08174697,0,,,
08174698,0,,,
08174699,0,,,
08174700,0,,,
08174701,0,,,
08174702,0,,,
08174703,0,,,
08174704,0,,,
08174705,0,,,
08174706,0,,,
08174707,0,,,
08174708,0,,,
08174709,0,,,
08174710,0,,,
08174711,0,,,
08174712,0,,,
08174713,0,,,
08174714,0,,,
08174715,0,,,
08174716,0,,,
08174717,0,,,
08174718,0,,,
08174719,0,,,
08174720,0,,,
08174721,0,,,
08174722,0,,,
08174723,0,,,
08174724,0,,,
08174725,0,,,
08174726,0,,,
08174727,0,,,
08174728,0,,,
08174729,0,,,
08174730,0,,,
08174731,0,,,
08174732,0,,,
08174733,0,,,
08174734,0,,,
08174735,0,,,
08174736,0,,,
08174737,0,,,
08174738,0,,,
08174739,0,,,
08174740,0,,,
08174741,0,,,
08174742,0,,,
08174743,0,,,
08174744,0,,,
08174745,0,,,
08174746,0,,,
08174747,0,,,
08174748,0,,,
08174749,0,,,
08174750,0,,,
08174751,0,,,
08174752,0,,,
08174753,0,,,
08174754,0,,,
08174755,0,,,
08174756,0,,,
08174757,0,,,
08174758,0,,,
08174759,0,,,
08174760,0,,,
08174761,0,,,
08174762,0,,,
08174763,0,,,
08174764,0,,,
08174765,0,,,
08174766,0,,,
08174767,0,,,
08174768,0,,,
08174769,0,,,
08174770,0,,,
08174771,0,,,
08174772,0,,,
08174773,0,,,
08174774,0,,,
08174775,0,,,
08174776,0,,,
08174777,0,,,
08174778,0,,,
08174779,0,,,
08174780,0,,,
08174781,0,,,
08174782,0,,,
08174783,0,,,
08174784,0,,,
08174785,0,,,
08174786,0,,,
08174787,0,,,
08174788,0,,,
08174789,0,,,
08174790,0,,,
08174791,0,,,
08174792,0,,,
08174793,0,,,
08174794,0,,,
08174795,0,,,
08174796,0,,,
08174797,0,,,
08174798,0,,,
08174799,0,,,
08174800,0,,,
08174801,0,,,
08174802,0,,,
08174803,0,,,
08174804,0,,,
08174805,0,,,
08174806,0,,,
08174807,0,,,
